RAJ2000,DEJ2000,M,_2MASS,HRV,e_HRV,o_HRV,Vmag,V-I,mult,_2M,RAJ2000,DEJ2000
83.88733333,-5.2013,b'M',b'0535329-051204',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 32.960',b'-05 12 04.68\r'
83.887125,-5.26811111,b'M',b'0535329-051605',28.7,1.5,3,16.21,2.22,1,b'2M',b'05 35 32.910',b'-05 16 05.20\r'
83.88725,-5.82572222,b'M',b'0535329-054932',18.0,2.2,1,0.0,0.0,1,b'2M',b'05 35 32.940',b'-05 49 32.60\r'
83.88745833,-5.96747222,b'M',b'0535329-055802',26.3,2.0,2,16.43,2.28,1,b'2M',b'05 35 32.990',b'-05 58 02.90\r'
83.8875,-4.733,b'M',b'0535330-044358',30.6,1.1,1,14.17,1.52,1,b'2M',b'05 35 33.000',b'-04 43 58.80\r'
83.888175,-5.23625833,b'M',b'0535331-051410',28.6,0.4,2,17.01,2.94,1,b'2M',b'05 35 33.162',b'-05 14 10.53\r'
83.88808333,-5.7854,b'B',b'0535331-054707',23.9,0.7,2,0.0,0.0,2,b'2M',b'05 35 33.140',b'-05 47 07.44\r'
83.88854167,-5.3327,b'M',b'0535332-051957',0.0,0.0,0,20.75,3.62,1,b'2M',b'05 35 33.250',b'-05 19 57.72\r'
83.8885,-5.98222222,b'M',b'0535332-055856',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 33.240',b'-05 58 56.00\r'
83.88883333,-4.8532,b'M',b'0535333-045111',28.9,0.5,4,16.86,2.44,1,b'2M',b'05 35 33.320',b'-04 51 11.52\r'
83.88882083,-5.65688056,b'M',b'0535333-053924',26.6,0.8,2,0.0,0.0,1,b'2M',b'05 35 33.317',b'-05 39 24.77\r'
83.8894,-4.93382222,b'B',b'0535334-045601',30.4,1.9,2,17.91,3.1,2,b'2M',b'05 35 33.456',b'-04 56 01.76\r'
83.88991667,-4.79241667,b'M',b'0535335-044732',0.0,0.0,0,18.49,2.72,1,b'2M',b'05 35 33.580',b'-04 47 32.70\r'
83.889975,-5.25645,b'M',b'0535335-051523',25.5,1.1,1,15.72,0.0,1,b'2M',b'05 35 33.594',b'-05 15 23.22\r'
83.88989167,-6.038975,b'M',b'0535335-060220',23.7,0.6,1,16.52,2.74,1,b'2M',b'05 35 33.574',b'-06 02 20.31\r'
83.88994167,-6.30688333,b'M',b'0535335-061824',24.1,0.4,1,17.53,2.63,1,b'2M',b'05 35 33.586',b'-06 18 24.78\r'
83.890375,-4.77325,b'M',b'0535336-044623',34.0,2.4,1,15.7,1.99,1,b'2M',b'05 35 33.690',b'-04 46 23.70\r'
83.89005,-5.48073333,b'M',b'0535336-052850',29.4,2.1,2,17.38,3.3,1,b'2M',b'05 35 33.612',b'-05 28 50.64\r'
83.8905,-5.77116667,b'M',b'0535337-054616',21.9,1.3,1,0.0,0.0,1,b'2M',b'05 35 33.720',b'-05 46 16.20\r'
83.89087917,-4.91675278,b'M',b'0535338-045500',31.3,1.8,1,0.0,0.0,1,b'2M',b'05 35 33.811',b'-04 55 00.31\r'
83.8908375,-5.54033889,b'M',b'0535338-053225',-13.8,3.6,2,16.73,2.18,1,b'2M',b'05 35 33.801',b'-05 32 25.22\r'
83.89104167,-5.80586111,b'B',b'0535338-054821',15.3,1.5,2,0.0,0.0,2,b'2M',b'05 35 33.850',b'-05 48 21.10\r'
83.89137083,-6.24243333,b'M',b'0535339-061432',22.9,1.0,1,17.73,3.15,1,b'2M',b'05 35 33.929',b'-06 14 32.76\r'
83.89205417,-4.54361389,b'B',b'0535340-043237',32.4,5.5,3,17.5,2.99,2,b'2M',b'05 35 34.093',b'-04 32 37.01\r'
83.8918,-4.90313333,b'M',b'0535340-045411',30.0,0.2,3,16.99,2.67,1,b'2M',b'05 35 34.032',b'-04 54 11.28\r'
83.89179167,-5.91830556,b'M',b'0535340-055505',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 34.030',b'-05 55 05.90\r'
83.89238333,-6.38271667,b'M',b'0535341-062257',23.9,0.9,1,0.0,0.0,1,b'2M',b'05 35 34.172',b'-06 22 57.78\r'
83.89258333,-4.83141667,b'M',b'0535342-044953',28.8,1.0,1,15.45,1.87,1,b'2M',b'05 35 34.220',b'-04 49 53.10\r'
83.89257083,-5.45510278,b'M',b'0535342-052718',30.2,0.9,1,16.24,2.75,1,b'2M',b'05 35 34.217',b'-05 27 18.37\r'
83.89324167,-5.44991667,b'M',b'0535343-052659',0.0,0.0,0,15.32,0.0,1,b'2M',b'05 35 34.378',b'-05 26 59.70\r'
83.89325417,-6.09520278,b'M',b'0535343-060542',24.6,6.1,1,16.15,2.81,1,b'2M',b'05 35 34.381',b'-06 05 42.73\r'
83.89363333,-4.67242778,b'M',b'0535344-044020',30.1,0.6,3,16.76,2.51,1,b'2M',b'05 35 34.472',b'-04 40 20.74\r'
83.89425,-5.2646,b'M',b'0535346-051552',0.0,0.0,0,15.59,0.0,1,b'2M',b'05 35 34.620',b'-05 15 52.56\r'
83.89425,-5.5772,b'M',b'0535346-053437',22.3,0.9,2,16.62,2.45,1,b'2M',b'05 35 34.620',b'-05 34 37.92\r'
83.894525,-5.57724722,b'M',b'0535346-053438',26.4,0.5,2,16.62,2.45,1,b'2M',b'05 35 34.686',b'-05 34 38.09\r'
83.894375,-6.04644444,b'M',b'0535346-060247',25.5,1.8,2,0.0,0.0,1,b'2M',b'05 35 34.650',b'-06 02 47.20\r'
83.89591667,-5.6837,b'M',b'0535350-054101',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 35.020',b'-05 41 01.32\r'
83.89633333,-5.3566,b'M',b'0535351-052123',22.0,2.2,2,17.19,2.74,1,b'2M',b'05 35 35.120',b'-05 21 23.76\r'
83.89676667,-4.79435556,b'M',b'0535352-044739',31.0,0.6,4,16.44,2.46,1,b'2M',b'05 35 35.224',b'-04 47 39.68\r'
83.89741667,-5.1464,b'M',b'0535353-050847',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 35.380',b'-05 08 47.04\r'
83.8972625,-5.18651944,b'M',b'0535353-051111',27.0,0.2,4,17.23,2.87,1,b'2M',b'05 35 35.343',b'-05 11 11.47\r'
83.89804167,-4.87397222,b'M',b'0535355-045226',22.1,1.3,1,0.0,0.0,1,b'2M',b'05 35 35.530',b'-04 52 26.30\r'
83.89810833,-5.116275,b'M',b'0535355-050658',27.8,0.8,5,17.21,2.45,1,b'2M',b'05 35 35.546',b'-05 06 58.59\r'
83.89829167,-5.2621,b'M',b'0535355-051543',26.0,0.7,3,15.27,2.09,1,b'2M',b'05 35 35.590',b'-05 15 43.56\r'
83.89816667,-5.6522,b'M',b'0535355-053907',0.0,0.0,0,17.51,2.41,1,b'2M',b'05 35 35.560',b'-05 39 07.92\r'
83.898,-5.97194444,b'M',b'0535355-055819',26.6,2.5,2,18.79,3.1,1,b'2M',b'05 35 35.520',b'-05 58 19.00\r'
83.89995833,-5.207,b'M',b'0535359-051225',31.4,0.9,2,13.0,0.0,1,b'2M',b'05 35 35.990',b'-05 12 25.20\r'
83.89966667,-5.6452,b'M',b'0535359-053842',26.2,3.7,3,17.37,2.93,1,b'2M',b'05 35 35.920',b'-05 38 42.72\r'
83.90079167,-5.92038889,b'M',b'0535361-055513',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 36.190',b'-05 55 13.40\r'
83.90041667,-5.94813889,b'M',b'0535361-055653',77.5,1.6,1,0.0,0.0,1,b'2M',b'05 35 36.100',b'-05 56 53.30\r'
83.90145833,-5.5272,b'M',b'0535363-053137',27.6,1.4,1,17.11,2.79,1,b'2M',b'05 35 36.350',b'-05 31 37.92\r'
83.90175,-5.021,b'M',b'0535364-050115',27.2,1.8,4,13.53,1.49,1,b'2M',b'05 35 36.420',b'-05 01 15.60\r'
83.90175,-5.5697,b'M',b'0535364-053410',25.3,0.4,2,15.28,2.12,1,b'2M',b'05 35 36.420',b'-05 34 10.92\r'
83.90184167,-5.56976389,b'M',b'0535364-053411',26.5,0.8,3,15.28,2.12,1,b'2M',b'05 35 36.442',b'-05 34 11.15\r'
83.902875,-4.95833333,b'M',b'0535366-045730',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 36.690',b'-04 57 30.00\r'
83.90279167,-5.0707,b'M',b'0535366-050414',26.9,0.9,4,15.3,2.02,1,b'2M',b'05 35 36.670',b'-05 04 14.52\r'
83.90295833,-5.1668,b'M',b'0535367-051000',0.0,0.0,0,18.43,3.17,1,b'2M',b'05 35 36.710',b'-05 10 00.48\r'
83.90294167,-5.62820833,b'M',b'0535367-053741',26.5,0.4,1,14.68,1.93,1,b'2M',b'05 35 36.706',b'-05 37 41.55\r'
83.90295417,-5.98230556,b'M',b'0535367-055856',25.6,1.0,3,16.83,2.63,1,b'2M',b'05 35 36.709',b'-05 58 56.30\r'
83.903625,-4.96808333,b'M',b'0535368-045805',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 36.870',b'-04 58 05.10\r'
83.903775,-4.76946667,b'M',b'0535369-044610',-12.1,0.5,1,0.0,0.0,1,b'2M',b'05 35 36.906',b'-04 46 10.08\r'
83.90483333,-5.17486111,b'M',b'0535371-051029',30.0,0.1,3,16.22,2.28,1,b'2M',b'05 35 37.160',b'-05 10 29.50\r'
83.905125,-4.78316667,b'M',b'0535372-044659',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 37.230',b'-04 46 59.40\r'
83.9055875,-6.00005833,b'B',b'0535373-060000',27.2,0.4,1,17.26,2.63,2,b'2M',b'05 35 37.341',b'-06 00 00.21\r'
83.90559583,-6.35531944,b'M',b'0535373-062119',22.7,0.6,1,0.0,0.0,1,b'2M',b'05 35 37.343',b'-06 21 19.15\r'
83.906,-4.97413889,b'M',b'0535374-045826',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 37.440',b'-04 58 26.90\r'
83.90608333,-5.8577,b'M',b'0535374-055127',12.4,1.0,2,0.0,0.0,1,b'2M',b'05 35 37.460',b'-05 51 27.72\r'
83.90625,-4.79866667,b'M',b'0535375-044755',56.1,0.8,1,0.0,0.0,1,b'2M',b'05 35 37.500',b'-04 47 55.20\r'
83.907,-5.1089,b'M',b'0535376-050632',27.0,0.5,2,16.9,2.24,1,b'2M',b'05 35 37.680',b'-05 06 32.04\r'
83.90844583,-4.80927222,b'M',b'0535380-044833',30.9,0.6,3,16.25,2.06,1,b'2M',b'05 35 38.027',b'-04 48 33.38\r'
83.90833333,-4.8749,b'M',b'0535380-045229',31.9,2.5,1,0.0,0.0,1,b'2M',b'05 35 38.000',b'-04 52 29.64\r'
83.908475,-5.47265278,b'M',b'0535380-052821',27.0,0.4,1,16.13,2.48,1,b'2M',b'05 35 38.034',b'-05 28 21.55\r'
83.90895833,-4.92805556,b'M',b'0535381-045541',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 38.150',b'-04 55 41.00\r'
83.90875,-5.30313889,b'M',b'0535381-051811',0.0,0.0,0,18.81,3.04,1,b'2M',b'05 35 38.100',b'-05 18 11.30\r'
83.90895833,-5.476,b'M',b'0535381-052833',0.0,0.0,0,18.57,2.81,1,b'2M',b'05 35 38.150',b'-05 28 33.60\r'
83.909225,-5.23861667,b'B',b'0535382-051419',29.3,1.2,3,16.1,2.86,2,b'2M',b'05 35 38.214',b'-05 14 19.02\r'
83.90970833,-5.4763,b'M',b'0535383-052834',23.7,0.9,3,17.79,2.98,1,b'2M',b'05 35 38.330',b'-05 28 34.68\r'
83.910125,-5.87933333,b'M',b'0535384-055245',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 38.430',b'-05 52 45.60\r'
83.91058333,-4.9948,b'M',b'0535385-045941',28.2,2.1,3,17.29,2.73,1,b'2M',b'05 35 38.540',b'-04 59 41.28\r'
83.91133333,-5.2831,b'M',b'0535387-051659',26.7,2.3,1,19.28,3.68,1,b'2M',b'05 35 38.720',b'-05 16 59.16\r'
83.91195833,-5.2117,b'M',b'0535388-051242',28.8,1.7,3,15.29,2.7,1,b'2M',b'05 35 38.870',b'-05 12 42.12\r'
83.912625,-5.11786111,b'M',b'0535390-050704',21.9,2.8,3,16.64,2.59,1,b'2M',b'05 35 39.030',b'-05 07 04.30\r'
83.91279167,-5.149,b'B',b'0535390-050856',14.2,6.5,2,13.49,1.54,2,b'2M',b'05 35 39.070',b'-05 08 56.40\r'
83.91254167,-5.35047222,b'M',b'0535390-052101',0.0,0.0,0,18.95,3.42,1,b'2M',b'05 35 39.010',b'-05 21 01.70\r'
83.91308333,-5.96847222,b'M',b'0535391-055806',0.0,0.0,0,19.05,3.43,1,b'2M',b'05 35 39.140',b'-05 58 06.50\r'
83.9139875,-4.79292778,b'M',b'0535393-044734',81.3,0.8,1,15.5,1.68,1,b'2M',b'05 35 39.357',b'-04 47 34.54\r'
83.9145625,-4.67206111,b'B',b'0535394-044019',31.1,1.1,3,16.8,2.46,2,b'2M',b'05 35 39.495',b'-04 40 19.42\r'
83.91420833,-6.26741667,b'M',b'0535394-061602',84.1,0.8,1,16.3,1.92,1,b'2M',b'05 35 39.410',b'-06 16 02.70\r'
83.91462917,-4.58715833,b'M',b'0535395-043513',18.3,0.9,1,16.71,2.59,1,b'2M',b'05 35 39.511',b'-04 35 13.77\r'
83.91570833,-4.83933333,b'M',b'0535397-045021',15.7,0.8,1,0.0,0.0,1,b'2M',b'05 35 39.770',b'-04 50 21.60\r'
83.91558333,-4.86155556,b'M',b'0535397-045141',20.3,0.9,1,12.47,1.37,1,b'2M',b'05 35 39.740',b'-04 51 41.60\r'
83.91554167,-5.94861111,b'M',b'0535397-055655',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 39.730',b'-05 56 55.00\r'
83.9159875,-4.73468333,b'M',b'0535398-044404',31.0,0.6,3,15.22,2.16,1,b'2M',b'05 35 39.837',b'-04 44 04.86\r'
83.91634583,-4.977575,b'B',b'0535399-045839',-26.5,57.5,2,16.8,2.64,2,b'2M',b'05 35 39.923',b'-04 58 39.27\r'
83.91645833,-5.1102,b'M',b'0535399-050636',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 39.950',b'-05 06 36.72\r'
83.91675,-4.7654,b'M',b'0535400-044555',29.4,0.3,4,14.58,1.75,1,b'2M',b'05 35 40.020',b'-04 45 55.44\r'
83.91741667,-5.29144444,b'M',b'0535401-051729',0.0,0.0,0,14.91,2.4,1,b'2M',b'05 35 40.180',b'-05 17 29.20\r'
83.917625,-4.85172222,b'M',b'0535402-045106',-2.8,1.1,1,13.37,1.42,1,b'2M',b'05 35 40.230',b'-04 51 06.20\r'
83.91825,-4.9288,b'M',b'0535403-045543',24.0,0.8,2,17.58,2.61,1,b'2M',b'05 35 40.380',b'-04 55 43.68\r'
83.9183375,-4.92888056,b'M',b'0535404-045543',23.0,0.7,1,17.58,2.61,1,b'2M',b'05 35 40.401',b'-04 55 43.97\r'
83.91883333,-4.8739,b'M',b'0535405-045226',31.3,0.7,2,16.9,2.35,1,b'2M',b'05 35 40.520',b'-04 52 26.04\r'
83.91891667,-5.96766667,b'M',b'0535405-055803',0.0,0.0,0,16.41,2.79,1,b'2M',b'05 35 40.540',b'-05 58 03.60\r'
83.91895833,-5.97391667,b'M',b'0535405-055826',18.3,2.8,1,0.0,0.0,1,b'2M',b'05 35 40.550',b'-05 58 26.10\r'
83.9192,-5.20535278,b'M',b'0535406-051219',0.0,0.0,0,17.6,2.74,1,b'2M',b'05 35 40.608',b'-05 12 19.27\r'
83.91983333,-4.80847222,b'M',b'0535407-044830',24.8,0.9,1,12.77,1.09,1,b'2M',b'05 35 40.760',b'-04 48 30.50\r'
83.92012917,-6.30186944,b'M',b'0535408-061806',26.7,0.4,1,16.95,2.42,1,b'2M',b'05 35 40.831',b'-06 18 06.73\r'
83.9205,-5.3673,b'M',b'0535409-052202',0.0,0.0,0,18.04,2.77,1,b'2M',b'05 35 40.920',b'-05 22 02.28\r'
83.92115833,-4.82991944,b'M',b'0535410-044947',29.2,0.6,1,0.0,0.0,1,b'2M',b'05 35 41.078',b'-04 49 47.71\r'
83.92103333,-5.10703889,b'M',b'0535410-050625',27.0,0.5,1,16.71,2.54,1,b'2M',b'05 35 41.048',b'-05 06 25.34\r'
83.92216667,-5.464,b'M',b'0535413-052750',24.6,0.8,2,16.96,2.38,1,b'2M',b'05 35 41.320',b'-05 27 50.40\r'
83.92216667,-5.6425,b'M',b'0535413-053833',25.5,0.9,2,14.8,0.0,1,b'2M',b'05 35 41.320',b'-05 38 33.00\r'
83.92410417,-4.84104444,b'M',b'0535417-045027',34.9,0.5,1,0.0,0.0,1,b'2M',b'05 35 41.785',b'-04 50 27.76\r'
83.924375,-5.87486111,b'M',b'0535418-055229',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 41.850',b'-05 52 29.50\r'
83.92483333,-5.4702,b'M',b'0535419-052812',25.2,2.6,4,11.3,1.1,1,b'2M',b'05 35 41.960',b'-05 28 12.72\r'
83.92516667,-5.1699,b'M',b'0535420-051011',24.5,1.4,3,17.8,3.41,1,b'2M',b'05 35 42.040',b'-05 10 11.64\r'
83.92525,-5.21653333,b'M',b'0535420-051259',29.1,1.5,1,19.61,3.87,1,b'2M',b'05 35 42.060',b'-05 12 59.52\r'
83.92633333,-5.2523,b'M',b'0535423-051508',24.0,1.0,2,18.15,2.9,1,b'2M',b'05 35 42.320',b'-05 15 08.28\r'
83.92695833,-5.4591,b'M',b'0535424-052732',26.5,0.0,2,15.23,1.97,1,b'2M',b'05 35 42.470',b'-05 27 32.76\r'
83.9278,-5.42918889,b'M',b'0535426-052545',0.0,0.0,0,18.76,3.32,1,b'2M',b'05 35 42.672',b'-05 25 45.08\r'
83.92758333,-5.43566389,b'M',b'0535426-052608',0.0,0.0,0,18.24,3.59,1,b'2M',b'05 35 42.620',b'-05 26 08.39\r'
83.92770833,-5.4427,b'M',b'0535426-052633',0.0,0.0,0,16.61,0.0,1,b'2M',b'05 35 42.650',b'-05 26 33.72\r'
83.92816667,-5.19852778,b'B',b'0535427-051154',18.5,9.8,3,14.01,1.71,2,b'2M',b'05 35 42.760',b'-05 11 54.70\r'
83.9285,-5.86022222,b'B',b'0535428-055136',24.8,2.4,2,0.0,0.0,2,b'2M',b'05 35 42.840',b'-05 51 36.80\r'
83.92849583,-6.36239167,b'M',b'0535428-062144',26.6,0.4,1,0.0,0.0,1,b'2M',b'05 35 42.839',b'-06 21 44.61\r'
83.92904167,-4.96208333,b'M',b'0535429-045743',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 42.970',b'-04 57 43.50\r'
83.92942083,-5.05209722,b'B',b'0535430-050307',24.9,4.6,4,18.15,3.06,2,b'2M',b'05 35 43.061',b'-05 03 07.55\r'
83.92920833,-5.384,b'M',b'0535430-052302',0.0,0.0,0,16.97,2.54,1,b'2M',b'05 35 43.010',b'-05 23 02.40\r'
83.92916667,-5.99608333,b'M',b'0535430-055945',-21.6,1.6,1,0.0,0.0,1,b'2M',b'05 35 43.000',b'-05 59 45.90\r'
83.93008333,-4.71322222,b'M',b'0535432-044247',30.2,1.3,1,13.18,2.21,1,b'2M',b'05 35 43.220',b'-04 42 47.60\r'
83.93016667,-5.15475,b'B',b'0535432-050917',15.4,7.6,3,13.79,1.74,2,b'2M',b'05 35 43.240',b'-05 09 17.10\r'
83.930825,-5.54558333,b'M',b'0535433-053244',29.1,1.7,3,15.33,2.02,1,b'2M',b'05 35 43.398',b'-05 32 44.10\r'
83.93083333,-5.5456,b'M',b'0535434-053244',28.3,0.2,2,15.33,2.02,1,b'2M',b'05 35 43.400',b'-05 32 44.16\r'
83.93145833,-5.0948,b'M',b'0535435-050541',27.1,0.5,4,17.19,2.23,1,b'2M',b'05 35 43.550',b'-05 05 41.28\r'
83.93215833,-4.59711389,b'M',b'0535437-043549',1.7,0.7,1,18.69,3.16,1,b'2M',b'05 35 43.718',b'-04 35 49.61\r'
83.9325,-5.1664,b'M',b'0535438-050959',27.5,1.0,2,19.6,3.94,1,b'2M',b'05 35 43.800',b'-05 09 59.04\r'
83.93334583,-5.94814444,b'M',b'0535440-055653',26.6,0.4,1,0.0,0.0,1,b'2M',b'05 35 44.003',b'-05 56 53.32\r'
83.93388333,-4.80134167,b'M',b'0535441-044804',31.0,0.8,1,15.22,1.75,1,b'2M',b'05 35 44.132',b'-04 48 04.83\r'
83.934,-4.8014,b'M',b'0535441-044805',31.9,0.8,2,15.22,1.75,1,b'2M',b'05 35 44.160',b'-04 48 05.04\r'
83.93383333,-5.1438,b'M',b'0535441-050837',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 44.120',b'-05 08 37.68\r'
83.93404167,-5.61105278,b'M',b'0535441-053639',22.5,1.4,1,18.32,3.83,1,b'2M',b'05 35 44.170',b'-05 36 39.79\r'
83.934125,-5.83461111,b'M',b'0535441-055004',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 44.190',b'-05 50 04.60\r'
83.93485833,-4.95470556,b'M',b'0535443-045716',24.7,0.7,1,18.46,3.28,1,b'2M',b'05 35 44.366',b'-04 57 16.94\r'
83.935425,-5.125475,b'M',b'0535445-050731',21.1,0.6,1,16.03,2.43,1,b'2M',b'05 35 44.502',b'-05 07 31.71\r'
83.93566667,-5.5489,b'M',b'0535445-053256',0.0,0.0,0,18.51,2.44,1,b'2M',b'05 35 44.560',b'-05 32 56.04\r'
83.93551667,-5.60921944,b'M',b'0535445-053633',21.6,2.6,1,18.26,3.54,1,b'2M',b'05 35 44.524',b'-05 36 33.19\r'
83.93625,-5.01102778,b'M',b'0535447-050039',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 44.700',b'-05 00 39.70\r'
83.93633333,-5.85075,b'M',b'0535447-055102',25.4,0.0,2,0.0,0.0,1,b'2M',b'05 35 44.720',b'-05 51 02.70\r'
83.93683333,-5.4097,b'M',b'0535448-052434',24.5,0.3,3,16.28,2.74,1,b'2M',b'05 35 44.840',b'-05 24 34.92\r'
83.93715417,-4.51513889,b'M',b'0535449-043054',20.6,2.1,3,0.0,0.0,1,b'2M',b'05 35 44.917',b'-04 30 54.50\r'
83.9379,-4.86162222,b'B',b'0535450-045141',20.6,12.0,2,0.0,0.0,2,b'2M',b'05 35 45.096',b'-04 51 41.84\r'
83.93754167,-4.93411111,b'M',b'0535450-045602',0.0,0.0,0,18.76,3.28,1,b'2M',b'05 35 45.010',b'-04 56 02.80\r'
83.93795833,-4.82363889,b'M',b'0535451-044925',10.1,0.9,1,0.0,0.0,1,b'2M',b'05 35 45.110',b'-04 49 25.10\r'
83.93797083,-6.01861111,b'M',b'0535451-060107',24.1,1.0,1,17.61,2.72,1,b'2M',b'05 35 45.113',b'-06 01 07.00\r'
83.938825,-4.72766111,b'B',b'0535453-044339',27.7,2.8,4,16.58,2.68,2,b'2M',b'05 35 45.318',b'-04 43 39.58\r'
83.93908333,-5.4697,b'M',b'0535453-052810',26.0,0.2,2,15.63,2.12,1,b'2M',b'05 35 45.380',b'-05 28 10.92\r'
83.93927083,-5.34356111,b'M',b'0535454-052036',25.4,1.1,3,14.92,2.0,1,b'2M',b'05 35 45.425',b'-05 20 36.82\r'
83.93933333,-5.93333333,b'M',b'0535454-055600',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 45.440',b'-05 56 00.00\r'
83.93991667,-5.95838889,b'M',b'0535455-055730',79.9,0.0,2,18.48,2.97,1,b'2M',b'05 35 45.580',b'-05 57 30.20\r'
83.94020833,-4.75797222,b'M',b'0535456-044528',17.7,0.9,1,0.0,0.0,1,b'2M',b'05 35 45.650',b'-04 45 28.70\r'
83.9401125,-5.30381944,b'M',b'0535456-051813',0.0,0.0,0,19.19,3.73,1,b'2M',b'05 35 45.627',b'-05 18 13.75\r'
83.94116667,-6.09411111,b'M',b'0535458-060538',25.2,1.1,2,16.21,2.43,1,b'2M',b'05 35 45.880',b'-06 05 38.80\r'
83.941875,-5.29711111,b'M',b'0535460-051749',28.9,2.6,1,19.49,4.33,1,b'2M',b'05 35 46.050',b'-05 17 49.60\r'
83.94195833,-6.078,b'M',b'0535460-060440',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 46.070',b'-06 04 40.80\r'
83.94217917,-5.18105,b'M',b'0535461-051051',23.1,0.2,2,15.23,1.78,1,b'2M',b'05 35 46.123',b'-05 10 51.78\r'
83.94270833,-5.2611,b'M',b'0535462-051539',29.5,0.9,2,17.95,3.12,1,b'2M',b'05 35 46.250',b'-05 15 39.96\r'
83.94264583,-5.30236667,b'M',b'0535462-051808',24.2,1.8,3,16.15,2.47,1,b'2M',b'05 35 46.235',b'-05 18 08.52\r'
83.94344167,-5.68354722,b'M',b'0535464-054100',22.5,4.5,1,0.0,0.0,1,b'2M',b'05 35 46.426',b'-05 41 00.77\r'
83.944225,-5.37342222,b'M',b'0535466-052224',27.3,1.5,1,16.93,2.88,1,b'2M',b'05 35 46.614',b'-05 22 24.32\r'
83.94455833,-5.82396667,b'M',b'0535466-054926',23.5,1.0,3,0.0,0.0,1,b'2M',b'05 35 46.694',b'-05 49 26.28\r'
83.94520417,-6.08543611,b'M',b'0535468-060507',26.6,0.3,1,15.82,2.04,1,b'2M',b'05 35 46.849',b'-06 05 07.57\r'
83.94733333,-5.91977778,b'M',b'0535473-055511',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 47.360',b'-05 55 11.20\r'
83.9475,-5.1746,b'M',b'0535474-051028',28.7,2.1,3,14.45,1.69,1,b'2M',b'05 35 47.400',b'-05 10 28.56\r'
83.94781667,-5.38042222,b'M',b'0535474-052249',28.3,0.3,3,15.57,2.32,1,b'2M',b'05 35 47.476',b'-05 22 49.52\r'
83.94775,-6.00755556,b'M',b'0535474-060027',0.0,0.0,0,20.03,3.64,1,b'2M',b'05 35 47.460',b'-06 00 27.20\r'
83.94791667,-5.28277778,b'M',b'0535475-051658',3.6,1.5,3,12.53,1.2,1,b'2M',b'05 35 47.500',b'-05 16 58.00\r'
83.94854167,-5.3207,b'M',b'0535476-051914',27.1,4.2,3,18.27,2.91,1,b'2M',b'05 35 47.650',b'-05 19 14.52\r'
83.94854167,-5.6274,b'M',b'0535476-053738',0.0,0.0,0,17.65,3.08,1,b'2M',b'05 35 47.650',b'-05 37 38.64\r'
83.94866667,-5.96836111,b'M',b'0535476-055806',25.7,5.5,2,18.68,3.21,1,b'2M',b'05 35 47.680',b'-05 58 06.10\r'
83.94929583,-5.22158333,b'M',b'0535478-051317',0.0,0.0,0,19.83,3.59,1,b'2M',b'05 35 47.831',b'-05 13 17.70\r'
83.94999167,-6.02628889,b'M',b'0535479-060134',13.2,2.0,1,19.09,3.58,1,b'2M',b'05 35 47.998',b'-06 01 34.64\r'
83.95025,-4.839,b'M',b'0535480-045020',25.9,2.8,1,0.0,0.0,1,b'2M',b'05 35 48.060',b'-04 50 20.40\r'
83.95070833,-5.84597222,b'M',b'0535481-055045',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 48.170',b'-05 50 45.50\r'
83.95066667,-5.8993,b'M',b'0535481-055357',22.7,1.6,3,0.0,0.0,1,b'2M',b'05 35 48.160',b'-05 53 57.48\r'
83.951075,-5.18619722,b'M',b'0535482-051110',29.6,0.5,1,17.23,2.45,1,b'2M',b'05 35 48.258',b'-05 11 10.31\r'
83.95125,-5.83647222,b'M',b'0535483-055011',0.0,0.0,0,0.0,0.0,1,b'2M',b'05 35 48.300',b'-05 50 11.30\r'
83.951625,-6.29337778,b'M',b'0535483-061736',19.4,2.7,1,17.37,2.81,1,b'2M',b'05 35 48.390',b'-06 17 36.16\r'
83.95170833,-5.0247,b'M',b'0535484-050128',28.7,0.9,2,15.1,1.6,1,b'2M',b'05 35 48.410',b'-05 01 28.92\r'
