HC2000,m_HC2000,theta_orionis,APOGEE,RAJ2000,DEJ2000,_RAJ2000,_DEJ2000,obs_date,itime,sci_frames,tel_frames,teff,e_teff,teff_nirspao,e_teff_nirspao,vsini_nirspao,e_vsini_nirspao,rv_nirspao,rv_helio,e_rv_nirspao,airmass,e_airmass,pwv,e_pwv,veiling,e_veiling,veiling_param_O32,veiling_param_O33_nirspao,veiling_param_O35,lsf,e_lsf,noise,e_noise,model_dip_O32,model_std_O32,model_dip_O33,model_std_O33,model_dip_O35,model_std_O35,wave_offset_O32,e_wave_offset_O32,wave_offset_O33,e_wave_offset_O33,wave_offset_O35,e_wave_offset_O35,snr_O32,snr_O33,snr_O35,Kmag,e_Kmag,Hmag,e_Hmag,mass_literature,e_mass_literature,teff_chris,e_teff_chris,rv_chris,e_rv_chris,vsini_chris,e_vsini_chris,veiling_param_O33_chris,rv_apogee,e_rv_apogee,teff_apogee,e_teff_apogee,vsini_apogee,e_vsini_apogee,veiling_param_apogee,Hmag_apogee,e_Hmag_apogee,2MASS,Gaia DR2,teff_kounkel,e_teff_kounkel,logg_kounkel,e_logg_kounkel,rv_kounkel,e_rv_kounkel,ID_kim,pmRA_kim,e_pmRA_kim,pmDE_kim,e_pmDE_kim,Gaia DR3,plx,e_plx,plx_over_e,pmRA_gaia,e_pmRA_gaia,pmDE_gaia,e_pmDE_gaia,Gmag,e_Gmag,bp_rp,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_excess_noise,ruwe,ID_hillenbrand,mass_Hillenbrand,rv_tobin,e_rv_tobin,mass_BHAC15,e_mass_BHAC15,logL_BHAC15,e_logL_BHAC15,logg_BHAC15,e_logg_BHAC15,Mk_BHAC15,e_Mk_BHAC15,mk_BHAC15,e_mk_BHAC15,mass_MIST,e_mass_MIST,logg_MIST,e_logg_MIST,logL_MIST,e_logL_MIST,mass_Feiden,e_mass_Feiden,logg_Feiden,e_logg_Feiden,logL_Feiden,e_logL_Feiden,mass_Palla,e_mass_Palla,logL_Palla,e_logL_Palla,mass_DAntona,e_mass_DAntona,logL_DAntona,e_logL_DAntona,pmRA,e_pmRA,pmDE,e_pmDE,rv,e_rv,dist,e_dist,vRA,e_vRA,vDE,e_vDE,vt,e_vt,v,e_v,sep_to_trapezium
,,,2M05351188-0521032,83.799500,-5.350889,,,,nan,,,4292.9,5.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.283000,0.041000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27.48,0.24,4292.95,5.88,10.65,0.48,0.74,10.46,0.038,2M05351188-0521032,3017364441286745600,4311.01,37.8222,4.49412,0.126212,27.645,0.491157,38,-0.25,0.15,0.33,0.52,3017364441286745728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3058,nan,nan,nan,0.93731,0.03559,0.02612,0.15107,3.87000,0.16341,2.33150,0.37456,10.28125,0.37469,0.90475,0.06041,3.88080,0.16432,-0.00048,0.14058,0.85121,0.06137,3.87152,0.17529,-0.01915,0.14915,1.06480,0.03264,1.37340,0.56347,0.74801,0.06863,-0.14763,0.12298,-0.25,0.15,0.33,0.52,27.48,0.24,nan,nan,-0.46,0.28,0.61,0.96,0.76,0.78,27.49,0.24,0.041220697830079825
,,,2M05351227-0520452,83.801125,-5.345889,,,,nan,,,3351.5,12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.279000,0.046000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,28.05,1.13,3351.49,12.02,7.51,0.52,0.78,10.959,0.058,2M05351227-0520452,3017364436980913152,3260.31,26.1948,3.26274,0.0873901,27.1642,0.352909,526,1.26,0.34,0.46,0.36,3017364436980913152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,377,nan,nan,nan,0.26615,0.01218,-0.80125,0.19850,3.70969,0.20424,3.96958,0.52482,11.91933,0.52491,0.27307,0.01392,3.71661,0.19628,-0.78852,0.19730,0.27362,0.01405,3.60874,0.28113,-0.67957,0.27720,0.20110,0.00820,0.11105,0.07355,nan,nan,nan,nan,1.26,0.34,0.46,0.36,28.05,1.13,nan,nan,2.32,0.63,0.85,0.66,2.47,0.63,28.16,1.13,0.04514390921314082
,,,2M05351269-0519353,83.802875,-5.326472,,,,nan,,,3713.0,13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.500000,0.018000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.15,0.19,3713.0,13.0,7.39,0.87,0.58,12.105,0.029,2M05351269-0519353,3017366674670235136,3671.65,60.1228,3.90618,0.187897,29.7914,0.517415,,nan,nan,nan,nan,3017366674670235264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,387,0.25,nan,nan,0.46815,0.02868,-0.45459,0.16290,3.79045,0.17181,3.19554,0.41844,11.14529,0.41855,0.49071,0.03152,3.79406,0.17182,-0.43196,0.15808,0.46872,0.04252,3.76983,0.21221,-0.42879,0.18234,0.47676,0.01479,0.41629,0.18376,0.44358,0.03542,-0.5565,0.13626,nan,nan,nan,nan,30.15,0.19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.06317708503624579
,,,2M05351277-0520349,83.803208,-5.343028,,,,nan,,,3054.2,12.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.618000,0.086000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,21.73,0.65,3054.25,12.07,13.47,0.89,1.08,12.32,0.065,2M05351277-0520349,3017364441286796288,3171.23,154.094,4.64832,0.447167,1.97818,nan,56,0.71,0.15,0.71,0.20,3017364441287008256,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,389,0.11999999731779099,nan,nan,0.13964,0.01096,-1.12589,0.23481,3.60446,0.19809,4.74214,0.59977,12.69189,0.59985,0.12822,0.00794,3.63032,0.19290,-1.19894,0.22452,0.12129,0.01016,3.39561,0.09892,-0.98116,0.13497,nan,nan,nan,nan,nan,nan,nan,nan,0.71,0.15,0.71,0.20,21.73,0.65,nan,nan,1.31,0.28,1.31,0.37,1.85,0.33,21.81,0.65,0.04713947695867777
,,,2M05351304-0520302,83.804333,-5.341722,,,,nan,,,4249.7,6.8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.359000,0.033000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.84,0.43,4249.74,6.8,19.38,0.23,0.31,10.895,0.041,2M05351304-0520302,3017365918755641344,4266.9,33.8034,4.44623,0.110655,30.1714,0.542,554,-1.30,0.19,1.12,0.31,3017365918755641216,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,394,0.4699999988079071,nan,nan,0.89126,0.03653,-0.00786,0.15188,3.86913,0.16125,2.39223,0.37384,10.34198,0.37397,0.86987,0.06152,3.87595,0.16455,-0.03046,0.14005,0.82023,0.06247,3.86635,0.17612,-0.04762,0.14872,1.00641,0.02803,1.27121,0.52035,0.72071,0.06885,-0.17684,0.12236,-1.30,0.19,1.12,0.31,30.84,0.43,nan,nan,-2.40,0.35,2.07,0.57,3.16,0.46,31.00,0.43,0.048060324413638104
,,,2M05351305-0521532,83.804375,-5.364778,,,,nan,,,3825.2,14.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.126000,0.107000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.92,0.24,3825.16,14.48,9.99,1.21,1.4,12.196,0.122,2M05351305-0521532,,3822.04,127.91,4.61832,0.499246,2.23275,nan,261,-1.65,0.05,-1.42,0.04,3017364338210647424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9028,nan,nan,nan,0.54347,0.03681,-0.35784,0.15863,3.81304,0.17076,3.00872,0.40149,10.95846,0.40160,0.56399,0.04427,3.81625,0.16878,-0.34199,0.15031,0.53708,0.05255,3.79694,0.19930,-0.34500,0.16864,0.56953,0.02063,0.55684,0.23569,0.50275,0.05526,-0.46893,0.12594,-1.65,0.05,-1.42,0.04,29.92,0.24,nan,nan,-3.04,0.10,-2.62,0.08,4.01,0.09,30.19,0.24,0.026672897674383814
,,,2M05351319-0524554,83.804958,-5.415389,,,,nan,,,4296.0,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.123000,0.023000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.21,0.33,4296.0,9.0,26.69,0.38,0.95,9.041,0.037,2M05351319-0524554,3017363925891922944,4260.07,37.0939,4.09305,0.131951,24.9129,0.964132,,nan,nan,nan,nan,3017363925891922688,2.4524,0.0481,50.935135,0.190,0.044,-0.700,0.033,13.819230,0.007776,1.4973134994506836,368.0,-1.0349182,0.3104920983314514,0.9608764,401,2.4200000762939453,nan,nan,0.94066,0.03878,0.02846,0.15359,3.87000,0.16372,2.32714,0.37887,10.27689,0.37899,0.90699,0.06290,3.88108,0.16463,0.00154,0.14283,0.85343,0.06378,3.87187,0.17564,-0.01713,0.15144,1.06892,0.03697,1.38061,0.57488,0.74994,0.07084,-0.14556,0.12524,0.19,0.04,-0.70,0.03,25.21,0.33,407.76,8.00,0.35,0.08,-1.29,0.06,1.34,0.06,25.25,0.33,0.030305558264410126
,,,2M05351330-0520189,83.805417,-5.338583,,,,nan,,,4048.6,5.5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.410000,0.021000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.6,0.21,4048.63,5.49,42.23,0.23,0.44,10.151,0.032,2M05351330-0520189,3017366674670532608,4030.13,17.9195,3.77442,0.0747083,29.726,0.782666,109,-0.02,0.26,1.56,2.06,3017366674670532608,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,403,0.17000000178813934,nan,nan,0.71302,0.03717,-0.16828,0.14582,3.84260,0.16372,2.66786,0.36511,10.61761,0.36523,0.72134,0.05489,3.85079,0.16468,-0.17095,0.13658,0.67789,0.05555,3.83930,0.18215,-0.18759,0.15076,0.77281,0.00651,0.89331,0.32054,0.61131,0.06636,-0.31075,0.11515,-0.02,0.26,1.56,2.06,29.60,0.21,nan,nan,-0.04,0.48,2.88,3.80,2.88,3.80,29.74,0.42,0.05081161512610265
,,,2M05351336-0522261,83.805667,-5.373917,,,,nan,,,3632.0,60.9,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.391000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.87,1.45,3631.97,60.91,13.81,1.69,1.3,11.926,0.029,2M05351336-0522261,3017364333901704192,3664.7,184.024,4.30494,0.605761,2.32752,nan,53,2.45,0.36,1.29,0.33,3017364333901704320,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,404,0.14000000059604645,nan,nan,0.41654,0.05248,-0.52684,0.21006,3.77496,0.18661,3.35038,0.52816,11.30012,0.52825,0.43959,0.05356,3.77642,0.18677,-0.50056,0.20680,0.42696,0.06181,3.74833,0.25113,-0.48616,0.22488,0.40974,0.05026,0.31475,0.20386,0.40063,0.02404,-0.62007,0.07544,2.45,0.36,1.29,0.33,25.87,1.45,nan,nan,4.52,0.66,2.38,0.61,5.11,0.65,26.37,1.43,0.01843761848514351
,,,2M05351343-0521073,83.805958,-5.352028,,,,nan,,,3814.0,12.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.987000,0.043000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.99,0.22,3814.0,12.61,3.85,1.61,1.27,12.009,0.052,2M05351343-0521073,,3966.78,78.4694,4.66725,0.343516,1.3647,nan,377,0.88,0.05,-0.94,0.07,3017364441286758016,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9043,nan,nan,nan,0.53566,0.03508,-0.36720,0.15802,3.81070,0.17054,3.02510,0.40119,10.97485,0.40131,0.55602,0.04174,3.81438,0.16872,-0.35118,0.14989,0.53016,0.05081,3.79443,0.19988,-0.35324,0.16841,0.56030,0.01864,0.54285,0.22849,0.49712,0.05314,-0.47727,0.12526,0.88,0.05,-0.94,0.07,30.99,0.22,nan,nan,1.62,0.09,-1.73,0.13,2.37,0.11,31.08,0.22,0.03773386820432656
,,,2M05351352-0522195,83.806333,-5.372083,,,,nan,,,4058.3,17.6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.414000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31.09,0.54,4058.32,17.56,16.49,0.39,0.85,10.582,0.099,2M05351352-0522195,3017364338208367616,4028.43,50.891,4.27768,0.214638,1.1161,nan,146,-0.70,0.14,-1.02,0.32,3017364338208367360,2.5684,0.0577,44.501934,-0.549,0.053,-0.369,0.040,14.836786,0.005467,1.0425472259521484,345.0,-7.2722926,0.3403831422328949,0.73325753,411,0.25999999046325684,nan,nan,0.72110,0.04706,-0.16101,0.15653,3.84422,0.16471,2.65413,0.38357,10.60388,0.38369,0.72816,0.06378,3.85212,0.16633,-0.16403,0.14522,0.68440,0.06409,3.84084,0.18401,-0.18084,0.15863,0.78178,0.01900,0.90839,0.34641,0.61641,0.07257,-0.30432,0.12372,-0.70,0.14,-1.02,0.32,31.09,0.54,389.35,8.75,-1.29,0.26,-1.88,0.59,2.28,0.51,31.17,0.54,0.01946818475061952
,,,2M05351362-0519548,83.806750,-5.331889,,,,nan,,,4405.0,30.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.162000,0.023000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.67,1.39,4405.0,30.0,23.53,0.87,0.41,9.261,0.033,2M05351362-0519548,3017366674670274560,4420.3,17.1411,4.01666,0.0577231,30.4002,0.338281,,nan,nan,nan,nan,3017366674673206400,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,413,0.7200000286102295,nan,nan,1.06707,0.05948,0.11695,0.17339,3.87671,0.16095,2.17622,0.41438,10.12597,0.41449,0.99825,0.07849,3.89165,0.16558,0.07615,0.16146,0.94144,0.08056,3.88427,0.17682,0.05665,0.16912,1.22102,0.09038,1.65193,0.72000,0.82078,0.08911,-0.07185,0.14239,nan,nan,nan,nan,30.67,1.39,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.05706088028561799
,,,2M05351379-0519254,83.807458,-5.323722,,,,nan,,,2838.0,7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.096000,0.041000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.99,0.24,2838.0,7.0,15.29,0.92,0.37,12.41,0.042,2M05351379-0519254,3017366709029543936,2868.49,42.7532,4.37745,0.204221,23.6865,0.985491,,nan,nan,nan,nan,3017366709032962304,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,419,nan,nan,nan,0.05237,0.00262,-1.68684,0.07650,3.60816,0.05525,6.07711,0.19613,14.02685,0.19636,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.99,0.24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0649796664327764
,,,2M05351397-0521233,83.808208,-5.356472,,,,nan,,,4053.2,13.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.574000,0.019000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24.02,0.21,4053.25,13.71,9.09,0.41,0.95,10.768,0.03,2M05351397-0521233,3017364441287199744,4018.96,44.6564,4.10735,0.196346,24.2887,0.87384,117,1.21,0.49,-0.58,0.23,3017364441289907840,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9053,nan,nan,nan,0.71688,0.04390,-0.16481,0.15304,3.84338,0.16439,2.66131,0.37753,10.61106,0.37766,0.72459,0.06087,3.85143,0.16580,-0.16765,0.14245,0.68097,0.06126,3.84005,0.18350,-0.18437,0.15617,0.77708,0.01472,0.90050,0.33590,0.61374,0.07061,-0.30769,0.12092,1.21,0.49,-0.58,0.23,24.02,0.21,nan,nan,2.23,0.90,-1.07,0.42,2.47,0.84,24.15,0.23,0.032821524877146444
,,,2M05351405-0519520,83.808542,-5.331111,,,,nan,,,4267.0,7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.154000,0.036000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23.78,0.15,4267.0,7.0,12.32,0.28,0.68,10.644,0.04,2M05351405-0519520,3017366670363916800,4308.6,34.3778,4.60854,0.109348,23.6317,0.47545,,nan,nan,nan,nan,3017366670363916928,2.5043,0.0275,91.11767,0.268,0.025,1.192,0.020,13.879578,0.003981,1.2927227020263672,451.0,1.8004138,0.18572735786437988,1.0601891,429,1.6200000047683716,23.700000762939453,0.20000000298023224,0.90879,0.03673,0.00615,0.15204,3.87000,0.16214,2.36857,0.37500,10.31832,0.37512,0.88402,0.06154,3.87794,0.16451,-0.01839,0.14062,0.83248,0.06250,3.86845,0.17586,-0.03628,0.14918,1.02973,0.03136,1.31203,0.54009,0.73162,0.06903,-0.16517,0.12301,0.27,0.03,1.19,0.02,23.78,0.15,399.31,4.38,0.49,0.05,2.20,0.04,2.25,0.04,23.89,0.15,0.0575132135923217
,,,2M05351421-0520042,83.809208,-5.334500,,,,nan,,,4091.0,12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.894000,0.018000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.68,0.3,4091.0,12.0,12.38,0.4,0.85,11.941,0.029,2M05351421-0520042,3017366674659583488,4102.39,66.5152,4.59646,0.189927,26.5518,0.894604,,nan,nan,nan,nan,3017366674659583616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,435,nan,nan,nan,0.74833,0.04259,-0.13650,0.15167,3.84967,0.16422,2.60783,0.37501,10.55758,0.37514,0.75119,0.06121,3.85657,0.16555,-0.14074,0.14140,0.70673,0.06213,3.84588,0.18176,-0.15801,0.15396,0.81557,0.01769,0.96399,0.37068,0.63363,0.06936,-0.28263,0.1211,nan,nan,nan,nan,26.68,0.30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.054061970386969846
,,,2M05351465-0523018,83.811042,-5.383833,,,,nan,,,4038.5,12.7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.049000,0.029000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.78,0.31,4038.46,12.69,14.62,0.46,0.78,11.622,0.029,2M05351465-0523018,,4022.85,116.173,4.57055,0.430942,2.50904,nan,236,1.17,0.69,-0.94,0.35,3017364132050195072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9069,0.27000001072883606,nan,nan,0.70455,0.04301,-0.17590,0.15161,3.84091,0.16430,2.68226,0.37491,10.63201,0.37504,0.71418,0.05944,3.84940,0.16573,-0.17821,0.14178,0.67117,0.05982,3.83765,0.18393,-0.19467,0.15598,0.76339,0.01303,0.87749,0.32774,0.60595,0.07021,-0.31751,0.11969,1.17,0.69,-0.94,0.35,30.78,0.31,nan,nan,2.16,1.27,-1.73,0.65,2.77,1.07,30.90,0.32,0.007813627558569835
,,,2M05351471-0521063,83.811292,-5.351750,,,,nan,,,4354.1,28.4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.461000,0.024000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,29.72,0.85,4354.13,28.4,17.89,0.69,0.43,11.487,0.04,2M05351471-0521063,,4449.61,70.8142,4.68877,0.176793,1.05557,nan,319,-0.58,0.02,-0.82,0.05,3017364441287283328,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9071,nan,nan,nan,1.00504,0.05833,0.07353,0.16919,3.87050,0.16295,2.24446,0.40703,10.19421,0.40715,0.95372,0.07816,3.88686,0.16604,0.04093,0.15836,0.89866,0.07945,3.87855,0.17764,0.02199,0.16646,1.14747,0.06653,1.51808,0.68260,0.78667,0.08678,-0.10626,0.14021,-0.58,0.02,-0.82,0.05,29.72,0.85,nan,nan,-1.07,0.04,-1.51,0.09,1.85,0.08,29.78,0.85,0.03670645748401488
,,,2M05351554-0525140,83.814750,-5.420556,,,,nan,,,4277.0,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8.732000,0.033000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,36.71,1.67,4277.0,9.0,95.71,0.6,0.21,9.047,0.038,2M05351554-0525140,3017360966647238144,4234.36,33.0324,3.99441,0.113191,2.03868,nan,,nan,nan,nan,nan,3017360966647238272,2.5051,0.0506,49.461197,-0.071,0.049,1.296,0.040,13.087360,0.007219,1.447026252746582,379.0,7.460469,0.3610083758831024,1.2842568,478,0.20000000298023224,21.700000762939453,1.399999976158142,0.91978,0.03878,0.01385,0.15367,3.87000,0.16276,2.35429,0.37827,10.30403,0.37839,0.89222,0.06301,3.87910,0.16469,-0.01140,0.14230,0.83958,0.06389,3.86967,0.17595,-0.02971,0.15072,1.04324,0.03557,1.33568,0.55635,0.73794,0.07027,-0.15841,0.12469,-0.07,0.05,1.30,0.04,36.71,1.67,399.19,8.06,-0.13,0.09,2.39,0.08,2.39,0.08,36.79,1.67,0.032802920137351047
,,,2M05351567-0525331,83.815292,-5.425861,,,,nan,,,3951.4,9.3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.734000,0.039000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.57,0.48,3951.44,9.34,22.09,0.74,1.38,10.552,0.048,2M05351567-0525331,3017360902234947584,4008.0,47.2239,4.54984,0.217216,1.77527,nan,616,0.09,0.20,-0.74,0.11,3017360902234947328,2.5653,0.0399,64.35682,0.765,0.037,0.431,0.030,14.545501,0.009697,1.1396846771240234,403.0,-2.662042,0.22645677626132965,0.9062185,482,0.3499999940395355,nan,nan,0.63578,0.03990,-0.25064,0.14623,3.83358,0.16382,2.81844,0.36961,10.76819,0.36974,0.65324,0.05185,3.83672,0.16567,-0.24193,0.14056,0.61562,0.05398,3.82269,0.18781,-0.25506,0.15712,0.68281,0.01516,0.74213,0.28404,0.56354,0.06552,-0.37896,0.11502,0.09,0.20,-0.74,0.11,25.57,0.48,389.82,6.06,0.17,0.37,-1.36,0.20,1.37,0.21,25.61,0.48,0.03805100923516993
,,,2M05351571-0526283,83.815458,-5.441194,,,,nan,,,3875.0,37.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.707000,0.019000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.79,1.34,3875.0,37.0,8.89,1.08,0.67,11.287,0.03,2M05351571-0526283,3017360524277847040,3991.26,11.176,4.37258,0.056575,25.8926,0.212369,,nan,nan,nan,nan,3017360524277847168,2.4246,0.0774,31.318993,-0.728,0.075,-0.890,0.056,15.968560,0.008917,1.1569604873657227,380.0,-2.1042104,0.44533562660217285,0.92318964,485,0.33000001311302185,nan,nan,0.57832,0.05516,-0.31601,0.17268,3.82350,0.17368,2.93552,0.42348,10.88527,0.42359,0.59960,0.06460,3.82464,0.17165,-0.30092,0.16433,0.56819,0.06870,3.80768,0.20078,-0.30884,0.18021,0.61204,0.04195,0.62322,0.29214,0.52675,0.07161,-0.43342,0.13934,-0.73,0.08,-0.89,0.06,25.79,1.34,412.44,13.17,-1.34,0.14,-1.64,0.10,2.12,0.12,25.88,1.34,0.053354350981836184
,,,2M05351587-0522328,83.816125,-5.375778,,,,nan,,,3022.4,39.1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9.331000,0.153000,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30.63,1.45,3022.39,39.1,8.83,1.63,1.35,11.749,0.164,2M05351587-0522328,,3486.79,254.908,3.53514,0.687151,27.0575,nan,241,0.24,0.15,1.21,0.17,3017364132052914560,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9119,0.2199999988079071,nan,nan,0.12389,0.02425,-1.16833,0.26723,3.57778,0.19639,4.83972,0.67171,12.78947,0.67178,0.11660,0.01767,3.61700,0.19109,-1.24475,0.26497,0.10635,0.01875,3.41694,0.09512,-1.07910,0.14138,nan,nan,nan,nan,nan,nan,nan,nan,0.24,0.15,1.21,0.17,30.63,1.45,nan,nan,0.44,0.28,2.23,0.31,2.27,0.31,30.71,1.45,0.012218688709101503
