molecule,isotope,frequency,intensity,einstein_a,air_halfwidth,self_halfwidth,lower_energy,t_exponent,p_shift,upper_global,lower_global,upper_local,lower_local,err1,err2,err3,err4,err5,err6,ref1,ref2,ref3,ref4,ref5,ref6,mixing_flag,upper_weight,lower_weight
5,5,4013.2423,3.309e-26,0.3991,0.0561,0.061,317.6791,0.73,0,              2,              0,,     P 13,4,6,7,6,6,0,2,2,2,2,1,0,,50,54
5,3,4014.0106,3.386e-29,1.222,0.0491,0.053,3008.9474,0.67,0,              3,              1,,     P 22,4,6,7,6,2,0,2,2,2,2,1,0,,43,45
5,6,4014.3036,4.261e-28,0.3864,0.0483,0.052,986.1331,0.67,0,              2,              0,,     P 23,4,6,7,6,2,0,2,2,2,2,1,0,,540,564
5,1,4014.5138,2.393e-30,1.202,0.042,0.041,4953.0953,0.67,0,              3,              1,,     P 38,4,6,6,2,2,0,2,2,2,2,1,0,,75,77
5,4,4015.1184,1.55e-31,1.208,0.0441,0.043,3838.3922,0.67,0,              3,              1,,     P 30,4,6,6,6,2,0,2,2,2,2,1,0,,354,366
5,3,4015.9132,5.073e-27,0.382,0.0436,0.043,1810.8756,0.67,0,              2,              0,,     P 31,4,6,6,6,2,0,2,2,2,2,1,0,,61,63
5,2,4016.1761,1.28e-28,1.222,0.0483,0.052,3099.8942,0.67,0,              3,              1,,     P 23,4,6,7,6,2,0,2,2,2,2,1,0,,90,94
5,6,4016.3476,9.681e-31,1.27,0.0567,0.062,2345.0179,0.74,0,              3,              1,,     P 12,4,6,7,6,6,0,2,2,2,2,1,0,,276,300
5,5,4017.4527,3.828e-26,0.4034,0.0567,0.062,272.3169,0.74,0,              2,              0,,     P 12,4,6,7,6,6,0,2,2,2,2,1,0,,46,50
5,2,4017.4676,1.615e-26,0.3824,0.043,0.042,1934.6669,0.67,0,              2,              0,,     P 32,4,6,6,6,2,0,2,2,2,2,1,0,,126,130
5,4,4018.2736,1.149e-29,0.3814,0.042,0.041,2764.4585,0.67,0,              2,              0,,     P 38,4,6,6,2,2,0,2,2,2,2,1,0,,450,462
5,5,4018.6837,1.896e-30,0.8411,0.0797,0.086,2043.6919,0.76,0,              3,              1,,     R  0,4,6,7,6,6,0,2,2,2,2,1,0,,6,2
5,3,4018.9754,4.783e-29,1.232,0.05,0.054,2929.3361,0.67,0,              3,              1,,     P 21,4,6,7,6,2,0,2,2,2,2,1,0,,41,43
5,6,4019.2329,6.103e-28,0.3896,0.0491,0.053,904.0786,0.67,0,              2,              0,,     P 22,4,6,7,6,2,0,2,2,2,2,1,0,,516,540
5,1,4019.9518,1.113e-28,0.3665,0.042,0.041,3953.4574,0.67,-0.005,              2,              0,,     P 45,4,6,6,2,2,3,2,3,2,2,1,1,,89,91
5,6,4020.5779,1.097e-30,1.285,0.0573,0.063,2302.4861,0.75,0,              3,              1,,     P 11,4,6,7,6,6,0,2,2,2,2,1,0,,252,276
5,4,4020.7256,2.581e-31,1.218,0.0446,0.045,3727.5921,0.67,0,              3,              1,,     P 29,4,6,6,6,2,0,2,2,2,2,1,0,,342,354
5,1,4020.8111,4.7e-30,1.212,0.042,0.041,4809.654,0.67,0,              3,              1,,     P 37,4,6,6,2,2,0,2,2,2,2,1,0,,73,75
5,2,4021.2248,1.846e-28,1.232,0.0491,0.053,3016.372,0.67,0,              3,              1,,     P 22,4,6,7,6,2,0,2,2,2,2,1,0,,86,90
5,3,4021.465,8.538e-27,0.3851,0.0441,0.043,1698.0154,0.67,0,              2,              0,,     P 30,4,6,6,6,2,0,2,2,2,2,1,0,,59,61
5,5,4021.6041,4.325e-26,0.4081,0.0573,0.063,230.4379,0.75,0,              2,              0,,     P 11,4,6,7,6,6,0,2,2,2,2,1,0,,42,46
5,5,4022.0249,3.749e-30,1.017,0.0748,0.082,2047.1544,0.75,0,              3,              1,,     R  1,4,6,7,6,6,0,2,2,2,2,1,0,,10,6
5,2,4023.1054,2.774e-26,0.3854,0.0436,0.043,1817.7688,0.67,0,              2,              0,,     P 31,4,6,6,6,2,0,2,2,2,2,1,0,,122,126
5,3,4023.8779,6.626e-29,1.243,0.051,0.055,2853.3236,0.67,0,              3,              1,,     P 20,4,6,7,6,6,0,2,2,2,2,1,0,,39,41
5,6,4024.1021,8.577e-28,0.393,0.05,0.054,825.5707,0.67,0,              2,              0,,     P 21,4,6,7,6,2,0,2,2,2,2,1,0,,492,516
5,4,4024.4162,2.233e-29,0.3847,0.042,0.041,2623.3112,0.67,0,              2,              0,,     P 37,4,6,6,2,2,0,2,2,2,2,1,0,,438,450
5,6,4024.7467,1.212e-30,1.301,0.058,0.064,2263.4932,0.75,0,              3,              1,,     P 10,4,6,7,6,6,0,2,2,2,2,1,0,,228,252
5,5,4025.3053,5.469e-30,1.097,0.0709,0.079,2054.0792,0.74,0,              3,              1,,     R  2,4,6,7,6,6,0,2,2,2,2,1,0,,14,10
5,5,4025.6961,4.764e-26,0.4131,0.058,0.064,192.0438,0.75,0,              2,              0,,     P 10,4,6,7,6,6,0,2,2,2,2,1,0,,38,42
5,2,4026.211,2.612e-28,1.243,0.05,0.054,2936.459,0.67,0,              3,              1,,     P 21,4,6,7,6,2,0,2,2,2,2,1,0,,82,86
5,4,4026.2694,4.215e-31,1.228,0.0451,0.046,3620.4458,0.67,0,              3,              1,,     P 28,4,6,6,6,2,0,2,2,2,2,1,0,,330,342
5,1,4026.7324,2.508e-28,0.3695,0.042,0.041,3782.6546,0.67,-0.005,              2,              0,,     P 44,4,6,6,2,2,3,2,3,2,2,1,1,,87,89
5,3,4026.9557,1.411e-26,0.3884,0.0446,0.045,1588.7553,0.67,0,              2,              0,,     P 29,4,6,6,6,2,0,2,2,2,2,1,0,,57,59
5,1,4027.0438,9.061e-30,1.221,0.042,0.041,4669.9199,0.67,0,              3,              1,,     P 36,4,6,6,2,2,0,2,2,2,2,1,0,,71,73
5,5,4028.5247,6.972e-30,1.146,0.0676,0.075,2064.4662,0.74,0,              3,              1,,     R  3,4,6,7,6,6,0,2,2,2,2,1,0,,18,14
5,2,4028.6819,4.678e-26,0.3885,0.0441,0.043,1704.4802,0.67,0,              2,              0,,     P 30,4,6,6,6,2,0,2,2,2,2,1,0,,118,122
5,3,4028.718,8.996e-29,1.255,0.0519,0.056,2780.9124,0.67,0,              3,              1,,     P 19,4,6,7,6,6,0,2,2,2,2,1,0,,37,39
5,6,4028.8539,1.303e-30,1.318,0.0589,0.066,2228.0407,0.75,0,              3,              1,,     P  9,4,6,7,6,6,0,2,2,2,2,1,0,,204,228
5,6,4028.9111,1.182e-27,0.3965,0.051,0.055,750.6123,0.67,0,              2,              0,,     P 20,4,6,7,6,6,0,2,2,2,2,1,0,,468,492
5,5,4029.7288,5.108e-26,0.4186,0.0589,0.066,157.1359,0.75,0,              2,              0,,     P  9,4,6,7,6,6,0,2,2,2,2,1,0,,34,38
5,4,4030.4966,4.259e-29,0.3878,0.042,0.041,2485.8139,0.67,0,              2,              0,,     P 36,4,6,6,2,2,0,2,2,2,2,1,0,,426,438
5,2,4031.1346,3.624e-28,1.255,0.051,0.055,2860.1583,0.67,0,              3,              1,,     P 20,4,6,7,6,6,0,2,2,2,2,1,0,,78,82
5,5,4031.683,8.192e-30,1.18,0.065,0.073,2078.315,0.74,0,              3,              1,,     R  4,4,6,7,6,6,0,2,2,2,2,1,0,,22,18
5,4,4031.7497,6.754e-31,1.238,0.0457,0.047,3516.957,0.67,0,              3,              1,,     P 27,4,6,6,6,2,0,2,2,2,2,1,0,,318,330
5,3,4032.3853,2.288e-26,0.3916,0.0451,0.046,1483.0993,0.67,0,              2,              0,,     P 28,4,6,6,6,2,0,2,2,2,2,1,0,,55,57
5,6,4032.8994,1.36e-30,1.338,0.0599,0.067,2196.1299,0.75,0,              3,              1,,     P  8,4,6,7,6,6,0,2,2,2,2,1,0,,180,204
5,1,4033.2117,1.715e-29,1.232,0.042,0.041,4533.8982,0.67,0,              3,              1,,     P 35,4,6,6,6,2,0,2,2,2,2,1,0,,69,71
5,1,4033.4494,5.546e-28,0.3725,0.042,0.041,3615.5521,0.67,-0.005,              2,              0,,     P 43,4,6,6,2,2,3,2,3,2,2,1,1,,85,87
5,3,4033.4956,1.197e-28,1.266,0.0527,0.057,2712.1055,0.68,0,              3,              1,,     P 18,4,6,7,6,6,0,2,2,2,2,1,0,,35,37
5,6,4033.6599,1.596e-27,0.3998,0.0519,0.056,679.2059,0.67,0,              2,              0,,     P 19,4,6,7,6,6,0,2,2,2,2,1,0,,444,468
5,5,4033.702,5.318e-26,0.4248,0.0599,0.067,125.7152,0.75,0,              2,              0,,     P  8,4,6,7,6,6,0,2,2,2,2,1,0,,30,34
5,2,4034.197,7.744e-26,0.3917,0.0446,0.045,1594.8053,0.67,0,              2,              0,,     P 29,4,6,6,6,2,0,2,2,2,2,1,0,,114,118
5,5,4034.7802,9.092e-30,1.208,0.0629,0.07,2095.6251,0.74,0,              3,              1,,     R  5,4,6,7,6,6,0,2,2,2,2,1,0,,26,22
5,2,4035.9954,4.927e-28,1.266,0.0519,0.056,2787.4727,0.67,0,              3,              1,,     P 19,4,6,7,6,6,0,2,2,2,2,1,0,,74,78
5,4,4036.5146,7.974e-29,0.391,0.042,0.041,2351.9719,0.67,0,              2,              0,,     P 35,4,6,6,6,2,0,2,2,2,2,1,0,,414,426
5,6,4036.8831,1.373e-30,1.361,0.0612,0.069,2167.7618,0.75,0,              3,              1,,     P  7,4,6,7,6,6,0,2,2,2,2,1,0,,156,180
5,4,4037.1665,1.062e-30,1.249,0.0464,0.048,3417.1299,0.67,0,              3,              1,,     P 26,4,6,7,6,2,0,2,2,2,2,1,0,,306,318
5,5,4037.6156,5.36e-26,0.4322,0.0612,0.069,97.783,0.75,0,              2,              0,,     P  7,4,6,7,6,6,0,2,2,2,2,1,0,,26,30
5,3,4037.7535,3.64e-26,0.3947,0.0457,0.047,1381.0512,0.67,0,              2,              0,,     P 27,4,6,6,6,2,0,2,2,2,2,1,0,,53,55
5,5,4037.816,9.642e-30,1.23,0.0612,0.069,2116.3959,0.75,0,              3,              1,,     R  6,4,6,7,6,6,0,2,2,2,2,1,0,,30,26
5,3,4038.2106,1.56e-28,1.278,0.0535,0.058,2646.9051,0.69,0,              3,              1,,     P 17,4,6,7,6,6,0,2,2,2,2,1,0,,33,35
5,6,4038.3482,2.115e-27,0.4036,0.0527,0.057,611.3542,0.68,0,              2,              0,,     P 18,4,6,7,6,6,0,2,2,2,2,1,0,,420,444
5,1,4039.3147,3.184e-29,1.242,0.042,0.041,4401.5943,0.67,0,              3,              1,,     P 34,4,6,6,6,2,0,2,2,2,2,1,0,,67,69
5,2,4039.6506,1.258e-25,0.3949,0.0451,0.046,1488.7479,0.67,0,              2,              0,,     P 28,4,6,6,6,2,0,2,2,2,2,1,0,,110,114
5,1,4040.1027,1.204e-27,0.3755,0.042,0.041,3452.1562,0.67,-0.005,              2,              0,,     P 42,4,6,6,2,2,3,2,3,2,2,1,1,,83,85
5,5,4040.7904,9.855e-30,1.25,0.0599,0.067,2140.6266,0.75,0,              3,              1,,     R  7,4,6,7,6,6,0,2,2,2,2,1,0,,34,30
5,2,4040.7933,6.562e-28,1.277,0.0527,0.057,2718.4047,0.68,0,              3,              1,,     P 18,4,6,7,6,6,0,2,2,2,2,1,0,,70,74
5,6,4040.8048,1.335e-30,1.388,0.0629,0.07,2142.9374,0.74,0,              3,              1,,     P  6,4,6,7,6,6,0,2,2,2,2,1,0,,132,156
5,5,4041.4694,5.202e-26,0.441,0.0629,0.07,73.3402,0.74,0,              2,              0,,     P  6,4,6,7,6,6,0,2,2,2,2,1,0,,22,26
5,4,4042.4701,1.465e-28,0.3941,0.042,0.041,2221.7901,0.67,0,              2,              0,,     P 34,4,6,6,6,2,0,2,2,2,2,1,0,,402,414
5,4,4042.5195,1.638e-30,1.26,0.0469,0.05,3320.968,0.67,0,              3,              1,,     P 25,4,6,7,6,2,0,2,2,2,2,1,0,,294,306
5,3,4042.8627,1.991e-28,1.29,0.0542,0.059,2585.3138,0.7,0,              3,              1,,     P 16,4,6,7,6,6,0,2,2,2,2,1,0,,31,33
5,6,4042.9759,2.744e-27,0.4073,0.0535,0.058,547.0595,0.69,0,              2,              0,,     P 17,4,6,7,6,6,0,2,2,2,2,1,0,,396,420
5,3,4043.0602,5.685e-26,0.3981,0.0464,0.048,1282.6149,0.67,0,              2,              0,,     P 26,4,6,7,6,2,0,2,2,2,2,1,0,,51,53
5,5,4043.7033,9.746e-30,1.267,0.0589,0.066,2168.3164,0.75,0,              3,              1,,     R  8,4,6,7,6,6,0,2,2,2,2,1,0,,38,34
5,6,4044.6645,1.24e-30,1.424,0.065,0.073,2121.6578,0.74,0,              3,              1,,     P  5,4,6,7,6,6,0,2,2,2,2,1,0,,108,132
5,2,4045.0424,2.006e-25,0.3982,0.0457,0.047,1386.3121,0.67,0,              2,              0,,     P 27,4,6,6,6,2,0,2,2,2,2,1,0,,106,110
5,5,4045.2633,4.826e-26,0.4525,0.065,0.073,52.3877,0.74,0,              2,              0,,     P  5,4,6,7,6,6,0,2,2,2,2,1,0,,18,22
5,1,4045.3527,5.8e-29,1.252,0.0425,0.041,4273.0132,0.67,0,              3,              1,,     P 33,4,6,6,6,2,0,2,2,2,2,1,0,,65,67
5,2,4045.5282,8.564e-28,1.289,0.0535,0.058,2652.9571,0.69,0,              3,              1,,     P 17,4,6,7,6,6,0,2,2,2,2,1,0,,66,70
5,5,4046.5544,9.361e-30,1.283,0.058,0.064,2199.4643,0.75,0,              3,              1,,     R  9,4,6,7,6,6,0,2,2,2,2,1,0,,42,38
5,1,4046.6921,2.567e-27,0.3787,0.042,0.041,3292.4733,0.67,-0.005,              2,              0,,     P 41,4,6,6,2,2,3,2,3,2,2,1,1,,81,83
5,3,4047.452,2.488e-28,1.303,0.0549,0.06,2527.3338,0.71,0,              3,              1,,     P 15,4,6,7,6,6,0,2,2,2,2,1,0,,29,31
5,6,4047.543,3.489e-27,0.4113,0.0542,0.059,486.3241,0.7,0,              2,              0,,     P 16,4,6,7,6,6,0,2,2,2,2,1,0,,372,396
5,4,4047.8086,2.477e-30,1.27,0.0475,0.051,3228.4751,0.67,0,              3,              1,,     P 24,4,6,7,6,2,0,2,2,2,2,1,0,,282,294
5,3,4048.3053,8.709e-26,0.4014,0.0469,0.05,1187.7937,0.67,0,              2,              0,,     P 25,4,6,7,6,2,0,2,2,2,2,1,0,,49,51
5,4,4048.363,2.643e-28,0.3973,0.0425,0.041,2095.2734,0.67,0,              2,              0,,     P 33,4,6,6,6,2,0,2,2,2,2,1,0,,390,402
5,6,4048.462,1.088e-30,1.477,0.0676,0.075,2103.9236,0.74,0,              3,              1,,     P  4,4,6,7,6,6,0,2,2,2,2,1,0,,84,108
5,5,4048.9973,4.226e-26,0.4688,0.0676,0.075,34.9261,0.74,0,              2,              0,,     P  4,4,6,7,6,6,0,2,2,2,2,1,0,,14,18
5,5,4049.3438,8.753e-30,1.297,0.0573,0.063,2234.0693,0.75,0,              3,              1,,     R 10,4,6,7,6,6,0,2,2,2,2,1,0,,46,42
5,2,4050.2,1.094e-27,1.301,0.0542,0.059,2591.1321,0.7,0,              3,              1,,     P 16,4,6,7,6,6,0,2,2,2,2,1,0,,62,66
5,2,4050.3725,3.138e-25,0.4015,0.0464,0.048,1287.5016,0.67,0,              2,              0,,     P 26,4,6,7,6,2,0,2,2,2,2,1,0,,102,106
5,1,4051.3255,1.037e-28,1.262,0.043,0.042,4148.16,0.67,0,              3,              1,,     P 32,4,6,6,6,2,0,2,2,2,2,1,0,,63,65
5,3,4051.9781,3.04e-28,1.315,0.0555,0.061,2472.9672,0.72,0,              3,              1,,     P 14,4,6,7,6,6,0,2,2,2,2,1,0,,27,29
5,6,4052.0492,4.339e-27,0.415,0.0549,0.06,429.1502,0.71,0,              2,              0,,     P 15,4,6,7,6,6,0,2,2,2,2,1,0,,348,372
5,5,4052.0712,7.982e-30,1.311,0.0567,0.062,2272.1302,0.74,0,              3,              1,,     R 11,4,6,7,6,6,0,2,2,2,2,1,0,,50,46
5,6,4052.1971,8.79e-31,1.562,0.0709,0.079,2089.7355,0.74,0,              3,              1,,     P  3,4,6,7,6,6,0,2,2,2,2,1,0,,60,84
5,5,4052.6711,3.411e-26,0.4959,0.0709,0.079,20.9562,0.74,0,              2,              0,,     P  3,4,6,7,6,6,0,2,2,2,2,1,0,,10,14
5,4,4053.0336,3.674e-30,1.281,0.0483,0.052,3139.6546,0.67,0,              3,              1,,     P 23,4,6,7,6,2,0,2,2,2,2,1,0,,270,282
5,1,4053.2174,5.369e-27,0.3818,0.042,0.041,3136.5095,0.67,-0.005,              2,              0,,     P 40,4,6,6,2,2,3,2,3,2,2,1,1,,79,81
5,3,4053.4887,1.309e-25,0.4048,0.0475,0.051,1096.5913,0.67,0,              2,              0,,     P 24,4,6,7,6,2,0,2,2,2,2,1,0,,47,49
5,4,4054.1931,4.678e-28,0.4005,0.043,0.042,1972.4265,0.67,0,              2,              0,,     P 32,4,6,6,6,2,0,2,2,2,2,1,0,,378,390
5,5,4054.7366,7.108e-30,1.325,0.0561,0.061,2313.6455,0.73,0,              3,              1,,     R 12,4,6,7,6,6,0,2,2,2,2,1,0,,54,50
5,2,4054.8085,1.369e-27,1.314,0.0549,0.06,2532.932,0.71,0,              3,              1,,     P 15,4,6,7,6,6,0,2,2,2,2,1,0,,58,62
5,2,4055.6406,4.817e-25,0.405,0.0469,0.05,1192.3199,0.67,0,              2,              0,,     P 25,4,6,7,6,2,0,2,2,2,2,1,0,,98,102
5,6,4055.8697,6.206e-31,1.748,0.0748,0.082,2079.094,0.75,0,              3,              1,,     P  2,4,6,7,6,6,0,2,2,2,2,1,0,,36,60
5,5,4056.2847,2.407e-26,0.5553,0.0748,0.082,10.4783,0.75,0,              2,              0,,     P  2,4,6,7,6,6,0,2,2,2,2,1,0,,6,10
5,3,4056.4411,3.632e-28,1.329,0.0561,0.061,2422.2161,0.73,0,              3,              1,,     P 13,4,6,7,6,6,0,2,2,2,2,1,0,,25,27
5,6,4056.4945,5.283e-27,0.4191,0.0555,0.061,375.5398,0.72,0,              2,              0,,     P 14,4,6,7,6,6,0,2,2,2,2,1,0,,324,348
5,1,4057.233,1.819e-28,1.273,0.0436,0.043,4027.0394,0.67,0,              3,              1,,     P 31,4,6,6,6,2,0,2,2,2,2,1,0,,61,63
5,5,4057.3399,6.189e-30,1.338,0.0555,0.061,2358.6139,0.72,0,              3,              1,,     R 13,4,6,7,6,6,0,2,2,2,2,1,0,,58,54
5,4,4058.1946,5.343e-30,1.292,0.0491,0.053,3054.5098,0.67,0,              3,              1,,     P 22,4,6,7,6,2,0,2,2,2,2,1,0,,258,270
5,3,4058.6102,1.93e-25,0.4083,0.0483,0.052,1009.0109,0.67,0,              2,              0,,     P 23,4,6,7,6,2,0,2,2,2,2,1,0,,45,47
5,2,4059.3536,1.674e-27,1.327,0.0555,0.061,2478.3591,0.72,0,              3,              1,,     P 14,4,6,7,6,6,0,2,2,2,2,1,0,,54,58
5,6,4059.4798,3.23e-31,2.642,0.0797,0.086,2071.9994,0.76,0,              3,              1,,     P  1,4,6,7,6,6,0,2,2,2,2,1,0,,12,36
5,1,4059.6785,1.102e-26,0.3848,0.042,0.041,2984.2706,0.67,-0.005,              2,              0,,     P 39,4,6,6,2,2,3,2,3,2,2,1,1,,77,79
5,5,4059.838,1.252e-26,0.839,0.0797,0.086,3.4928,0.76,0,              2,              0,,     P  1,4,6,7,6,6,0,2,2,2,2,1,0,,2,6
5,5,4059.8808,5.272e-30,1.351,0.0549,0.06,2407.0338,0.71,0,              3,              1,,     R 14,4,6,7,6,6,0,2,2,2,2,1,0,,62,58
5,4,4059.9602,8.128e-28,0.4039,0.0436,0.043,1853.254,0.67,0,              2,              0,,     P 31,4,6,6,6,2,0,2,2,2,2,1,0,,366,378
5,3,4060.8408,4.238e-28,1.344,0.0567,0.062,2375.0823,0.74,0,              3,              1,,     P 12,4,6,7,6,6,0,2,2,2,2,1,0,,23,25
5,2,4060.8466,7.251e-25,0.4083,0.0475,0.051,1100.7706,0.67,0,              2,              0,,     P 24,4,6,7,6,2,0,2,2,2,2,1,0,,94,98
5,6,4060.8788,6.293e-27,0.4237,0.0561,0.061,325.4948,0.73,0,              2,              0,,     P 13,4,6,7,6,6,0,2,2,2,2,1,0,,300,324
5,5,4062.3594,4.395e-30,1.363,0.0542,0.059,2458.9034,0.7,0,              3,              1,,     R 15,4,6,7,6,6,0,2,2,2,2,1,0,,66,62
5,1,4063.075,3.129e-28,1.283,0.0441,0.043,3909.6562,0.67,0,              3,              1,,     P 30,4,6,6,6,2,0,2,2,2,2,1,0,,59,61
5,4,4063.2912,7.618e-30,1.304,0.05,0.054,2973.044,0.67,0,              3,              1,,     P 21,4,6,7,6,2,0,2,2,2,2,1,0,,246,258
5,3,4063.6697,2.791e-25,0.4118,0.0491,0.053,925.0558,0.67,0,              2,              0,,     P 22,4,6,7,6,2,0,2,2,2,2,1,0,,43,45
5,2,4063.8351,2.002e-27,1.341,0.0561,0.061,2427.4153,0.73,0,              3,              1,,     P 13,4,6,7,6,6,0,2,2,2,2,1,0,,50,54
5,5,4064.7754,3.59e-30,1.375,0.0535,0.058,2514.221,0.69,0,              3,              1,,     R 16,4,6,7,6,6,0,2,2,2,2,1,0,,70,66
5,3,4065.177,4.826e-28,1.359,0.0573,0.063,2331.5674,0.75,0,              3,              1,,     P 11,4,6,7,6,6,0,2,2,2,2,1,0,,21,23
5,6,4065.2018,7.321e-27,0.4283,0.0567,0.062,279.0171,0.74,0,              2,              0,,     P 12,4,6,7,6,6,0,2,2,2,2,1,0,,276,300
5,4,4065.6643,1.386e-27,0.4073,0.0441,0.043,1737.7603,0.67,0,              2,              0,,     P 30,4,6,6,6,2,0,2,2,2,2,1,0,,354,366
5,2,4065.9904,1.071e-24,0.4119,0.0483,0.052,1012.857,0.67,0,              2,              0,,     P 23,4,6,7,6,2,0,2,2,2,2,1,0,,90,94
5,1,4066.0754,2.221e-26,0.3881,0.042,0.041,2835.7627,0.67,-0.005,              2,              0,,     P 38,4,6,6,2,2,3,2,3,2,2,1,1,,75,77
5,6,4066.5117,3.323e-31,0.8935,0.0797,0.086,2068.452,0.76,0,              3,              1,,     R  0,4,6,7,6,6,0,2,2,2,2,1,0,,36,12
5,5,4066.763,1.288e-26,0.2838,0.0797,0.086,0,0.76,0,              2,              0,,     R  0,4,6,7,6,6,0,2,2,2,2,1,0,,6,2
5,5,4067.1288,2.874e-30,1.387,0.0527,0.057,2572.9847,0.68,0,              3,              1,,     R 17,4,6,7,6,6,0,2,2,2,2,1,0,,74,70
5,2,4068.253,2.339e-27,1.356,0.0567,0.062,2380.1025,0.74,0,              3,              1,,     P 12,4,6,7,6,6,0,2,2,2,2,1,0,,46,50
5,4,4068.3234,1.064e-29,1.315,0.051,0.055,2895.2602,0.67,0,              3,              1,,     P 20,4,6,7,6,6,0,2,2,2,2,1,0,,234,246
5,3,4068.6671,3.957e-25,0.4155,0.05,0.054,844.7289,0.67,0,              2,              0,,     P 21,4,6,7,6,2,0,2,2,2,2,1,0,,41,43
5,1,4068.8514,5.281e-28,1.294,0.0446,0.045,3796.0148,0.67,0,              3,              1,,     P 29,4,6,6,6,2,0,2,2,2,2,1,0,,57,59
5,5,4069.4194,2.256e-30,1.399,0.0519,0.056,2635.1923,0.67,0,              3,              1,,     R 18,4,6,7,6,6,0,2,2,2,2,1,0,,78,74
5,3,4069.4496,5.355e-28,1.376,0.058,0.064,2291.6732,0.75,0,              3,              1,,     P 10,4,6,7,6,6,0,2,2,2,2,1,0,,19,21
5,6,4069.4635,8.312e-27,0.4333,0.0573,0.063,236.1081,0.75,0,              2,              0,,     P 11,4,6,7,6,6,0,2,2,2,2,1,0,,252,276
5,6,4069.9332,6.57e-31,1.08,0.0748,0.082,2071.9994,0.75,0,              3,              1,,     R  1,4,6,7,6,6,0,2,2,2,2,1,0,,60,36
5,5,4070.1345,2.547e-26,0.3431,0.0748,0.082,3.4928,0.75,0,              2,              0,,     R  1,4,6,7,6,6,0,2,2,2,2,1,0,,10,6
5,2,4071.0719,1.551e-24,0.4155,0.0491,0.053,928.5824,0.67,0,              2,              0,,     P 22,4,6,7,6,2,0,2,2,2,2,1,0,,86,90
5,4,4071.3053,2.318e-27,0.4106,0.0446,0.045,1625.9498,0.67,0,              2,              0,,     P 29,4,6,6,6,2,0,2,2,2,2,1,0,,342,354
5,5,4071.6471,1.736e-30,1.411,0.051,0.055,2700.8417,0.67,0,              3,              1,,     R 19,4,6,7,6,6,0,2,2,2,2,1,0,,82,78
5,1,4072.4077,4.393e-26,0.3914,0.042,0.041,2690.9912,0.67,-0.005,              2,              0,,     P 37,4,6,6,2,2,3,2,3,2,2,1,1,,73,75
5,2,4072.607,2.665e-27,1.371,0.0573,0.063,2336.4224,0.75,0,              3,              1,,     P 11,4,6,7,6,6,0,2,2,2,2,1,0,,42,46
5,4,4073.291,1.457e-29,1.327,0.0519,0.056,2821.1614,0.67,0,              3,              1,,     P 19,4,6,7,6,6,0,2,2,2,2,1,0,,222,234
5,6,4073.2916,9.576e-31,1.166,0.0709,0.079,2079.094,0.74,0,              3,              1,,     R  2,4,6,7,6,6,0,2,2,2,2,1,0,,84,60
5,5,4073.4451,3.714e-26,0.3703,0.0709,0.079,10.4783,0.74,0,              2,              0,,     R  2,4,6,7,6,6,0,2,2,2,2,1,0,,14,10
5,3,4073.6022,5.5e-25,0.4192,0.051,0.055,768.0332,0.67,0,              2,              0,,     P 20,4,6,7,6,6,0,2,2,2,2,1,0,,39,41
5,3,4073.6585,5.782e-28,1.395,0.0589,0.066,2255.4011,0.75,0,              3,              1,,     P  9,4,6,7,6,6,0,2,2,2,2,1,0,,17,19
5,6,4073.6638,9.199e-27,0.4387,0.058,0.064,196.7696,0.75,0,              2,              0,,     P 10,4,6,7,6,6,0,2,2,2,2,1,0,,228,252
5,5,4073.8118,1.311e-30,1.423,0.05,0.054,2769.9306,0.67,0,              3,              1,,     R 20,4,6,7,6,2,0,2,2,2,2,1,0,,86,82
5,1,4074.562,8.742e-28,1.305,0.0451,0.046,3686.1197,0.67,0,              3,              1,,     P 28,4,6,6,6,2,0,2,2,2,2,1,0,,55,57
5,5,4075.9134,9.71e-31,1.434,0.0491,0.053,2842.4566,0.67,0,              3,              1,,     R 21,4,6,7,6,2,0,2,2,2,2,1,0,,90,86
5,2,4076.0909,2.202e-24,0.4191,0.05,0.054,847.9497,0.67,0,              2,              0,,     P 21,4,6,7,6,2,0,2,2,2,2,1,0,,82,86
5,6,4076.5868,1.219e-30,1.218,0.0676,0.075,2089.7355,0.74,0,              3,              1,,     R  3,4,6,7,6,6,0,2,2,2,2,1,0,,108,84
5,5,4076.6948,4.733e-26,0.3868,0.0676,0.075,20.9562,0.74,0,              2,              0,,     R  3,4,6,7,6,6,0,2,2,2,2,1,0,,18,14
5,4,4076.8828,3.805e-27,0.4141,0.0451,0.046,1517.8266,0.67,0,              2,              0,,     P 28,4,6,6,6,2,0,2,2,2,2,1,0,,330,342
5,2,4076.8971,2.959e-27,1.388,0.058,0.064,2296.3767,0.75,0,              3,              1,,     P 10,4,6,7,6,6,0,2,2,2,2,1,0,,38,42
5,6,4077.8025,9.904e-27,0.4445,0.0589,0.066,161.0029,0.75,0,              2,              0,,     P  9,4,6,7,6,6,0,2,2,2,2,1,0,,204,228
5,3,4077.8035,6.054e-28,1.415,0.0599,0.067,2222.7524,0.75,0,              3,              1,,     P  8,4,6,7,6,6,0,2,2,2,2,1,0,,15,17
5,5,4077.9518,7.061e-31,1.446,0.0483,0.052,2918.4172,0.67,0,              3,              1,,     R 22,4,6,7,6,2,0,2,2,2,2,1,0,,94,90
