_RAJ2000,_DEJ2000,_r,m_ID,ID,Nvis,RAJ2000,DEJ2000,SNR,SaFlag,HRV,e_HRV,s_HRV,errHRV,f_Teff,Teff,e_Teff,f_logg,logg,e_logg,f_Vmicro,Vmicro,Vmacro,f_Vsini,Vsini,f_[M/H],[M/H],e_[M/H],f_[a/M],[a/M],e_[a/M],Chi2,TClass,AFlag,f_[C/Fe],[C/Fe],e_[C/Fe],f_[CI/Fe],[CI/Fe],e_[CI/Fe],f_[N/Fe],[N/Fe],e_[N/Fe],f_[O/Fe],[O/Fe],e_[O/Fe],f_[Na/Fe],[Na/Fe],e_[Na/Fe],f_[Mg/Fe],[Mg/Fe],e_[Mg/Fe],f_[Al/Fe],[Al/Fe],e_[Al/Fe],f_[Si/Fe],[Si/Fe],e_[Si/Fe],f_[P/Fe],[P/Fe],e_[P/Fe],f_[S/Fe],[S/Fe],e_[S/Fe],f_[K/Fe],[K/Fe],e_[K/Fe],f_[Ca/Fe],[Ca/Fe],e_[Ca/Fe],f_[Ti/Fe],[Ti/Fe],e_[Ti/Fe],f_[TiII/Fe],[TiII/Fe],e_[TiII/Fe],f_[V/Fe],[V/Fe],e_[V/Fe],f_[Cr/Fe],[Cr/Fe],e_[Cr/Fe],f_[Mn/Fe],[Mn/Fe],e_[Mn/Fe],f_[Fe/H],[Fe/H],e_[Fe/H],f_[Co/Fe],[Co/Fe],e_[Co/Fe],f_[Ni/Fe],[Ni/Fe],e_[Ni/Fe],f_[Cu/Fe],[Cu/Fe],e_[Cu/Fe],f_[Ce/Fe],[Ce/Fe],e_[Ce/Fe],Gaia,Sp
83.530485,-5.22929694,0.327605,1,2M05340731-0513454,1,83.530485,-5.229297,136.379,0,30.6791,0.04936,0.0,0.04936,4,,,4,,,4,1.429322,1.0,4,23.92765,4,,,4,,,2.4958,GKd_b,8389248,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.53107111,-5.22680611,0.328304,1,2M05340745-0513365,2,83.531071,-5.226806,105.154,0,31.018101,0.040537,0.039395,0.057705,4,,,4,,,4,0.739588,1.0,4,14.03137,4,,,4,,,2.25938,Md_b,8389248,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.53321694,-5.60474694,0.357909,2,2M05340797-0536170,11,83.533217,-5.604747,146.433,0,28.405899,0.021376,0.372824,0.052036,261,,,4,,,4,0.969226,8.869998,65540,,4,,,4,,,19.6653,Mg_d,8390272,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,261,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=5249
83.53321694,-5.60474694,0.357909,2,2M05340797-0536170,11,83.533217,-5.604747,100.77,0,28.2187,0.044594,0.111224,0.091346,261,,,4,,,260,0.399742,9.867227,65540,,4,,,4,,,9.12242,Mg_c,8390272,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,261,,,4,,,4,,,260,,,260,,,4,,,4,,,261,,,4,,,4,,,261,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=5249,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.534145,-5.19525,0.342292,2,2M05340819-0511429,3,83.534145,-5.19525,33.6456,0,24.746099,0.09746,0.0,0.09746,4,,,4,,,4,1.408899,1.0,4,7.98454,4,,,4,,,1.01495,Md_b,8391296,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.534145,-5.19525,0.342292,2,2M05340819-0511429,3,83.534145,-5.19525,77.5892,0,26.577101,0.067896,0.672412,0.173256,4,,,4,,,4,0.498793,1.0,4,10.7597,4,,,4,,,1.98007,Md_b,8389248,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.53673694,-5.172005,0.353801,1,2M05340881-0510192,1,83.536737,-5.172005,201.651,0,-16.8964,0.019615,0.0,0.019615,4,,,4,,,4,1.118096,1.0,4,6.15956,4,,,4,,,2.24652,Fd_b,8389248,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.53755,-5.40158306,0.280323,2,2M05340901-0524056,3,83.53755,-5.401583,51.016,512,31.1257,0.060691,0.0,0.060691,4,,,4,,,4,0.475138,1.0,4,11.9619,4,,,4,,,2.19877,Md_d,8391296,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.53755,-5.40158306,0.280323,2,2M05340901-0524056,3,83.53755,-5.401583,62.4354,0,31.2316,0.067364,0.220311,0.164034,4,,,4,,,4,0.503547,1.0,4,13.20079,4,,,4,,,2.18087,Md_b,8391296,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.54337,-5.17248806,0.348284,1,2M05341040-0510209,1,83.54337,-5.172488,61.2425,0,-41.932301,0.064436,0.0,0.064436,4,,,4,,,260,0.409732,1.0,4,5.52777,4,,,4,,,1.2186,Fd_b,8391296,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.55012,-5.40545389,0.26806,2,2M05341202-0524196,2,83.55012,-5.405454,57.2037,512,28.927401,0.087407,0.0,0.087407,4,,,4,,,260,0.310435,1.0,4,14.83884,4,,,4,,,2.07109,Md_d,8391296,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.55012,-5.40545389,0.26806,2,2M05341202-0524196,2,83.55012,-5.405454,70.1601,0,27.6959,0.065972,0.0,0.065972,4,,,4,,,4,0.440291,1.0,4,17.30613,4,,,4,,,1.99678,Md_b,8389248,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.55371111,-5.48006611,0.279707,2,2M05341289-0528482,9,83.553711,-5.480066,222.715,0,25.2318,0.013711,0.270117,0.030485,768,4056.489,67.843,67108864,4.4801,0.1105,256,0.403571,1.0,0,9.32331,0,-0.090446,0.00886794,0,-0.061962,0.003596,5.98977,Md_b,640,0,-0.026874,0.005726,0,-0.063131,0.019643,256,,,0,-0.081269,0.007268,512,,,0,-0.091224,0.010747,0,-0.276019,0.017462,0,-0.086395,0.008925,512,,,512,,,512,,,0,-0.027729,0.010242,512,,,512,,,512,,,0,-0.103825,0.024593,0,-0.079014,0.021083,0,-0.065391,0.009668,0,0.004546,0.088638,0,-0.053924,0.019419,0,0.101705,0.040338,512,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=5249
83.55371111,-5.48006611,0.279707,2,2M05341289-0528482,9,83.553711,-5.480066,102.693,0,26.0224,0.03825,0.60038,0.050599,4,,,4,,,260,0.370732,1.0,4,10.36335,4,,,4,,,2.64978,GKd_c,8389248,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=5249,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.55501111,-5.56487889,0.316997,3,2M05341320-0533535,9,83.555011,-5.564879,143.217,0,24.0352,0.023677,0.570545,0.058454,512,3683.727,72.473,67108864,4.438,0.1204,256,0.329746,1.0,0,9.39399,0,-0.257429,0.0155207,0,-0.068542,0.005015,10.6023,Md_d,0,0,-0.184419,0.006352,0,-0.28291,0.027529,256,,,0,-0.250204,0.007929,512,,,0,-0.347722,0.01759,0,-0.719315,0.032309,0,-0.224308,0.014261,512,,,512,,,512,,,0,-0.176746,0.017277,512,,,512,,,512,,,512,,,512,,,0,-0.073185,0.01713,0,-0.40529,0.107623,0,-0.384734,0.038904,0,-0.114838,0.054575,512,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=5249
83.55501111,-5.56487889,0.316997,3,2M05341320-0533535,9,83.555011,-5.564879,71.8354,4,24.1982,0.052811,0.0,0.052811,4,,,4,,,260,0.320767,1.0,4,11.00525,4,,,4,,,2.44433,Md_c,8388608,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=5249,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.55501111,-5.56487889,0.316997,3,2M05341320-0533535,9,83.555011,-5.564879,30.7789,512,23.718599,0.121589,0.269173,0.323674,4,,,4,,,260,0.335591,1.0,4,8.75105,4,,,4,,,1.19744,Md_d,8390784,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.55631389,-5.59406806,0.333209,2,2M05341351-0535386,3,83.556314,-5.594068,97.1088,0,29.260401,0.075802,1.19908,0.107133,4,,,261,,,4,0.485009,5.966156,65540,,4,,,4,,,5.81072,Mg_c,75498624,269,,,2317,,,2317,,,269,,,2317,,,2317,,,269,,,2317,,,2317,,,269,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,269,,,2317,,,2317,,,2317,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.55631389,-5.59406806,0.333209,2,2M05341351-0535386,3,83.556314,-5.594068,53.8389,512,28.4597,0.171468,0.0,0.171468,4,,,4,,,260,0.354079,1.0,4,31.0313,4,,,4,,,1.55808,Md_d,8390784,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.55780389,-5.60982889,0.342085,2,2M05341387-0536353,7,83.557804,-5.609829,52.5758,0,30.921101,0.14783,2.07952,0.521291,4,,,4,,,4,1.660542,1.0,4,38.9314,4,,,4,,,1.17465,Md_c,8391296,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.55780389,-5.60982889,0.342085,2,2M05341387-0536353,7,83.557804,-5.609829,37.1358,512,29.1325,0.101867,0.101865,0.228022,4,,,4,,,4,1.796222,1.0,4,38.12413,4,,,4,,,0.961583,Md_d,8391296,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.55901111,-5.61506889,0.344615,1,2M05341416-0536542,1,83.559011,-5.615069,422.704,0,29.611799,0.097377,0.0,0.097377,4,,,4,,,4,0.704482,1.0,4,67.56161,4,,,4,,,4.32982,Fd_c,8388608,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.56029889,-5.47133389,0.270692,1,2M05341447-0528168,5,83.560299,-5.471334,141.066,512,24.3694,0.012963,0.161428,0.02656,4,,,4,,,4,1.15202,1.0,4,11.43141,4,,,4,,,3.35668,GKd_d,8389248,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.56223389,-5.26377889,0.283675,1,2M05341493-0515496,1,83.562234,-5.263779,100.161,0,34.0448,0.035425,0.0,0.035425,4,,,4,,,260,0.34865,1.0,4,6.86736,4,,,4,,,3.10392,Md_b,8389248,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.563315,-5.19706806,0.317568,1,2M05341519-0511494,1,83.563315,-5.197068,237.367,0,53.6273,0.025718,0.0,0.025718,4,,,4,,,4,1.717671,1.0,4,14.69603,4,,,4,,,2.14828,Fd_b,41943680,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.56357889,-5.08104306,0.397888,1,2M05341525-0504517,1,83.563579,-5.081043,70.0886,0,29.673,0.062345,0.0,0.062345,261,,,4,,,4,1.576449,10.46177,65540,,4,,,4,,,3.47888,Mg_b,75499136,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,260,,,261,,,4,,,260,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.56528389,-5.540045,0.294988,1,2M05341566-0532241,2,83.565284,-5.540045,34.1468,512,26.3932,0.060173,0.116722,0.154876,4,,,4,,,260,0.326535,1.0,4,12.6736,4,,,4,,,1.00565,Md_d,8390784,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.56859194,-5.61265889,0.335897,1,2M05341646-0536455,1,83.568592,-5.612659,248.516,512,27.2584,0.035254,0.0,0.035254,4,,,4,,,4,1.303257,1.0,4,28.12548,4,,,4,,,3.22211,GKd_c,8388608,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.57142,-5.63800611,0.351427,2,2M05341714-0538168,3,83.57142,-5.638006,82.0587,512,24.819901,0.045958,0.0,0.045958,4,,,4,,,260,0.383486,1.0,4,16.15846,4,,,4,,,3.25185,Md_d,8388608,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.57142,-5.63800611,0.351427,2,2M05341714-0538168,3,83.57142,-5.638006,55.7015,512,23.2356,0.037399,0.073222,0.053197,4,,,4,,,4,0.766902,1.0,4,16.19198,4,,,4,,,1.70557,Md_d,8388608,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.57179611,-5.48453111,0.264402,2,2M05341723-0529043,2,83.571796,-5.484531,111.563,512,32.936901,0.041887,0.0,0.041887,4,,,261,,,4,0.552217,4.856973,65540,,4,,,4,,,10.6439,Mg_d,75499136,269,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.57179611,-5.48453111,0.264402,2,2M05341723-0529043,2,83.571796,-5.484531,90.1506,512,26.211,0.053468,0.0,0.053468,4,,,261,,,4,0.647381,5.078088,65540,,4,,,4,,,8.33374,Mg_d,75499136,269,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,269,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.57263389,-5.50980306,0.273959,1,2M05341743-0530352,2,83.572634,-5.509803,33.3033,512,49.778999,0.483636,4.48718,0.705977,4,,,261,,,4,0.921285,5.648872,65540,,4,,,4,,,4.17628,GKg_d,75500672,269,,,2317,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,2317,,,269,,,269,,,2317,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,269,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.572855,-5.53295306,0.284877,1,2M05341748-0531586,5,83.572855,-5.532953,86.2375,512,27.6168,0.015733,0.266662,0.030666,4,,,261,,,4,0.686689,3.763821,65540,,4,,,4,,,5.24192,Mg_d,8389248,269,,,2317,,,2317,,,2317,,,2317,,,2317,,,269,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,2317,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.57290694,-5.17659194,0.322941,1,2M05341749-0510357,1,83.572907,-5.176592,40.6051,0,15.8677,0.531227,0.0,0.531227,4,,,4,,,4,3.058018,1.0,4,32.06269,4,,,4,,,1.01686,Fd_b,41945728,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,261,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,260,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
83.57503306,-5.55925306,0.29741,1,2M05341800-0533333,1,83.575033,-5.559253,104.51,512,23.2967,0.030075,0.0,0.030075,4,,,4,,,260,0.40107,1.0,4,9.46106,4,,,4,,,4.03005,Md_d,8389248,4,,,4,,,260,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4612,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.57547111,-5.47598611,0.257941,2,2M05341811-0528335,2,83.575471,-5.475986,46.535,512,26.5228,0.058562,0.0,0.058562,4,,,4,,,4,0.439076,1.0,4,12.67068,4,,,4,,,1.77803,Md_d,8391296,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4611
83.57547111,-5.47598611,0.257941,2,2M05341811-0528335,2,83.575471,-5.475986,79.0107,0,25.358801,0.040834,0.0,0.040834,4,,,4,,,260,0.326182,1.0,4,13.30761,4,,,4,,,1.84081,Md_b,8389248,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,4,,,http://vizier.u-strasbg.fr/viz-bin/VizieR-4?-info=XML&-out.add=.&-source=I/345/gaia2&Source=4611,http://vizier.u-strasbg.fr/viz-bin/https://dr16.sdss.org/infrared/spectrum/view/stars?apogee_id=%-18s             &location_id=4612
